#heliumInput = PHENOTYPE
LineName	Phenotype1=trs	Phenotype2=tca
2009833	263.5	47.925075
2009834	233	56.437425
2009835	240	46.51958438
2009836	232	65.13921563
2009837	260	44.077275
2009839	228.5	48.71686875
2009840	273.6811623	30.9786824
2009841	244.8614286	48.34122857
2009842	229	44.46863438
2009843	229.5	54.80619375
2009844	221	52.36161563
2009846	263.2773333	51.55100335
2009847	245.1042857	53.61218304
2009848	239.2485714	46.72393393
2009849	269	54.60654375
2009850	238.6314286	50.29300179
2009851	254	47.24558438
2009852	226	56.3875125
2009853	245.8328571	51.72231429
2009854	238.4957143	55.37921518
2009855	242.5	50.69521875
2009856	233.3728571	54.16575804
2009857	236.5	54.90488438
2009858	202.5	49.89094688
2009859	235	44.512875
2010132	251.2316667	31.04272188
2010133	253.29	35.4674375
2010134	202.0925	46.10717604
2010135	210.0875	48.26463125
2010136	227.575	45.25425208
2010137	232.6675	50.48296458
2010138	236.0733333	44.7822375
2010139	215.68	47.2247875
2010140	200.2325	52.96207813
2010141	233.675	43.72757813
2010142	247.1	41.06447813
2010143	205.4225	44.57148438
2010144	235.9466667	45.99763438
2010145	247.6291667	39.16935
2010146	254.7858621	43.58804607
2010147	244.6728731	45.3469696
2010148	238.345	42.42755
2010149	215.945	34.73330208
2010150	247.615	36.07089063
2010151	235.8841667	40.01349688
2010152	212.735	50.90507813
2010154	207.5875	46.90451563
2010155	186.01	38.39153542
2010156	232.8489655	49.71166701
2010157	222.69	59.28924375
2010158	227.1275	46.49752708
2010159	204.98	43.34320833
2010160	228.6225	42.02846771
2010161	213.325	35.43812708
2010162	208.79	38.85095729
2010163	248.7358333	39.60653125
2010164	199.035	58.25129063
2010165	203.9175	55.94964375
2010166	188.3225	42.13774583
2010900	284.9366667	47.88776667
2010901	261.6955556	51.89715208
2010902	253.5	62.136525
2010903	246	56.5690125
2010904	232.5	49.07192813
2010905	234.5	58.1752875
2010906	282	59.13610313
2010907	244	55.06596563
2010908	264.6222222	45.37021042
2010909	269.1355556	41.79264375
2010910	252	51.39285938
2010911	251.5	52.4489625
2010912	266.6722222	46.28779375
2010913	245.5	48.7645125
2010914	264.5	59.03627813
2010915	262.8177778	42.41024792
2010916	233.5	62.96235
2010917	267.204	49.18833769
2010918	245.5	55.4890875
2010919	255	48.3652125
2010920	254.5	54.1369125
2010921	226.5	58.55303438
2010922	258.4411111	36.40032917
2010923	242.5	39.6713625
2010924	244	50.95272188
2010925	263.25	38.63353542
2010926	259	46.57630313
2010927	286.5355556	35.61534167
2010928	249	60.8025
2010929	247.5	48.57280313
2010930	240.5	74.28000938
2010931	260.9433333	40.28518542
2010932	270.5	41.39901563
2010933	273.5	49.0276875
2010934	262.5	59.25975
2010935	252.5	64.53459375
2010936	241.5	61.5874875
2010937	258.7530769	46.38497381
2010938	259.4222222	43.6401625
2010939	230	86.53352813
2010940	250.5	64.5187125
2011167	226.012	45.27347344
2011168	252.8905941	36.90690511
2011169	234.88	39.8498375
2011170	243.484	34.71442735
2011171	251.5	32.16217813
2011172	242.3965305	40.24552065
2011173	277.4761538	37.60916328
2011174	244.884	45.99748828
2011175	231.068	47.85795781
2011176	242.716	37.87848281
2011177	237.482	33.64669688
2011178	265.77	41.31742789
2011179	233.542	37.39032344
2011180	271.54	39.9163875
2011181	225.326	40.3310961
2011182	226.456	49.06067891
2011183	264.6545061	30.5631369
2011184	230.194	38.61270703
2011185	274.7135714	34.79834928
2011186	216.96	45.5217125
2011187	259.4444469	38.98736817
2011188	244.75	35.4154711
2011189	231.3	44.32579766
2011190	269.0057143	37.92515216
2011191	248.85875	41.04442464
2011500	235.5	57.15094688
2011501	243.7077778	51.53213542
2011502	233	48.42760313
2011503	251	47.57909063
2011504	246.5252632	49.07743283
2011505	274.4044444	41.3411625
2011506	294.8722222	46.8496875
2011507	265	52.26859688
2011508	279.2688889	47.57215833
2011509	281.9355556	48.78140208
2011510	280.9911111	41.70189375
2011511	264.8583351	45.10509882
2011512	282.4187767	42.08343958
2011513	245.5	47.38851563
2011514	256.5	57.0227625
2011515	269.4527859	36.12901108
2011516	299.58	43.65301875
2011517	269.2	49.93090208
2011518	273.7355556	44.10248333
2011519	279.5233333	42.89525625
2011520	283.59	38.51959375
2011521	263.5744444	47.26512083
2011522	256	54.29005313
2011523	250	50.56816875
2011524	278.7744444	45.95025417
2011525	250.5	44.16915938
2011526	262.3588889	58.12587917
2011527	258	46.3551
2011528	294.4444444	45.97117708
2011529	275.3945042	45.12803036
2011530	242	59.18034375
2011531	273.5	50.39687813
2011532	273.8396876	37.25682533
2011533	283.3233333	46.68381667
2011534	285.6055556	39.02981042
2011535	252	40.96228125
2011536	298.9455556	41.81860833
2011537	257.8022222	50.89883906
2011538	262.5	43.90144688
2011539	295.6855556	43.19347083
2011541	286.5	41.445525
2011542	257.3533333	50.47918333
2011543	254	47.01417188
2011544	286.7088889	52.22939792
2011545	258	56.28541875
2011546	278.7811111	48.31025833
2011547	266	43.4284125
2011548	275.2705263	47.12597349
2011549	213	45.656325
2011550	294.2511111	43.61041667
2011551	271.8422222	47.60240833
2011553	240	45.35911875
2011554	246.5	56.42608125
2011556	266.2999472	42.82182006
2011557	260.4366667	40.85237292
2011558	273.5	55.44257813
2011559	307.4144444	45.69615417
2011560	260.5	45.24908438
2011561	267.8922222	47.21697292
2011562	265.4777778	41.3653625
2011563	269.8833333	46.70398333
2011564	258	46.62167813
2011565	276.5188889	51.0241875
2011566	293	47.40099375
2011567	281.37	42.63939167
2011568	248	58.29212813
2011569	267	45.32281875
2011570	249.5	55.74659063
2011571	266.8055556	50.9546125
2011572	282.5611111	47.79121875
2011573	262.2750242	36.36002882
2011574	232	60.57902813
2011575	255.5	63.75754688
2011576	281.0321053	44.91838421
2011577	234	51.06729375
2011578	250.5	58.65285938
2011579	218	65.28555
2011580	247	52.86754688
2011581	252.5	51.772875
2011582	251	57.99945938
2011599	248.5	47.89217813
2012192	231.516	42.40492266
2012193	268.7614286	35.95133967
2012194	221.282	38.69523281
2012195	232.17	33.8361375
2012196	228.958	31.06485938
2012197	247.7992857	40.02191346
2012198	242.4642857	34.79355
2012199	248.2492857	36.46262284
2012200	230.002	40.04485547
2012201	270.2896171	31.92772768
2012202	250.1275327	40.15795692
2012203	228.774	40.56014531
2012204	214.866	41.7858375
2012205	220.162	28.65232735
2012206	228.234	39.90504375
2012207	238.602	33.0980375
2012208	215.648	42.32050625
2012209	224.422	35.10890625
2012210	218.75	46.61647891
2012211	230.616	26.31863438
2012212	234.43	36.04722344
2012213	234.072	39.7790336
2012214	233.062	31.55415313
2012215	216.876	39.65207813
2012216	211.458	50.01544453
2012217	222.572	39.69490078
2012218	222.4835714	51.83871529
2012219	209.798	25.22736563
2012220	221.01	35.76429141
2012221	203.598	45.44230625
2012222	243.126	27.50244922
2012223	238.064	37.37737266
2012224	204.092	40.12284375
2012225	242.688	33.50887031
2012227	247.1473584	43.97730363
2012228	205.104	37.67287735
2012229	240.78	38.52305505
2012230	233.3078571	41.09605024
2012231	248.37	43.82005547
2012232	229.2707143	38.69571274
2012600	257.5	46.17927188
2012601	231.9955556	49.07986875
2012602	272.7422222	40.52768958
2012603	251	67.48737188
2012604	251.5	55.01378438
2012605	245.6188889	48.46831458
2012606	236.7	50.73782083
2012607	256	50.35150313
2012608	240	58.48950938
2012609	262.0755556	43.47101458
2012610	249.1266667	48.84744792
2012611	261.8088889	44.6747125
2012612	246.7721434	43.4643495
2012614	245.0155556	50.50716458
2012615	261.9694101	34.69620897
2012616	268.0645847	42.02475848
2012617	251.9722222	44.458425
2012618	281	45.2298
2012619	251	50.08265625
2012620	233.5033333	51.84446667
2012621	265.5	46.07944688
2012622	271	54.20610938
2012623	248	57.27913125
2012624	259.5544444	41.34948125
2012625	274.5311111	41.95473333
2012626	256.2426624	39.9670861
2012627	257.6451394	45.32656219
2012628	247.7533333	49.53462708
2012629	264	51.86589375
2012630	275.2838101	35.02639681
2012631	280.5	48.68964375
2012632	263.9388889	44.17962083
2012633	239.6267711	45.31296589
2012634	256	47.598375
2012635	277.0444444	45.06670208
2012636	263.5	54.7177125
2012637	254.5	46.52071875
2012638	254.9991977	41.72573831
2012639	249.5	57.98925
2012640	233.8102358	44.13248125
2012641	245.0361301	44.00570728
2012642	317	59.84055
2012643	246.3042556	45.23306268
2012644	298	63.14158125
2012645	260	35.70445313
2012646	282	56.5327125
2012647	260.1771614	38.69729089
2012648	274.5	52.8573375
2012649	256.5727068	42.32182429
2012650	277.3077778	43.71024167
2012651	263	44.58207188
2012652	259.5	56.28882188
2012653	257.9755556	42.54712917
2012654	266.8344444	43.96711458
2012655	275.3011111	41.43468542
2012656	252.3195031	41.67074023
2012657	262.5	50.04068438
2012658	261.69	42.08506042
2012659	266.3233333	40.18838542
2012660	265.0177778	53.74088958
2012661	288.2844444	38.08601042
2012662	265.6466667	46.58777292
2012663	271	50.25735
2012664	264.5516667	52.61571563
2012665	285.5	67.5225375
2012666	235.9688889	53.51325833
2012667	269.0640636	41.95861348
2012668	258	52.3582125
2012669	244.1777778	42.86172917
2012670	262	48.91992188
2012671	258.5582998	39.542418
2012672	298	49.58693438
2012673	253.8996894	41.94316285
2012674	278.5	63.7201125
2012675	268.6222222	46.53861667
2012676	282.9188889	44.61496875
2012677	272.0711111	40.42206667
2013234	245.6785971	35.50024825
2013235	211	34.75909063
2013236	244.7395151	37.0007012
2013237	243.6	28.71700938
2013238	219	37.45250703
2013239	210.8	41.060375
2013240	241.6290735	33.26020361
2013241	233.8710033	33.85727813
2013242	238.4411001	39.33673403
2013243	238.068116	39.72135907
2013244	213.8	35.51327032
2013245	238.5524374	32.6394601
2013246	247.9979963	37.42745529
2013247	211	43.49585703
2013248	218.8	42.15637031
2013249	198	43.85590156
2013250	230.2988374	38.67386034
2013251	256.7711496	40.83157382
2013252	207.8	39.18130235
2013253	209.6	49.47328828
2013254	234.7716484	29.79806659
2013255	216.6	35.06472656
2013256	237.3200023	33.38994255
2013257	247.5551642	39.60654006
2013258	213.5608569	40.96687885
2013259	236.8330571	32.07403053
2013260	247.7871875	35.78550022
2013261	214.6	37.89200078
2013262	210	39.02410391
2013263	245.0603383	39.4073543
2013700	256.8216735	46.61572536
2013701	258.7710877	49.74877188
2013702	274.5	56.9320125
2013703	256.735906	40.30736875
2013704	278.5	48.269925
2013705	277.9851295	49.32514583
2013706	253.5	43.98879375
2013707	257.6261207	49.10370313
2013708	277.5302343	40.07170923
2013709	272	50.72584688
2013710	277.2818852	43.42763032
2013711	271.6596103	42.21148021
2013712	263	54.53394375
2013713	271.5588718	41.25923542
2013714	271.617786	44.67798958
2013715	265.0317925	46.00344375
2013716	290	51.23064375
2013717	267.5	54.1732125
2013718	271.5	54.46701563
2013719	278	49.59147188
2013720	279.4529595	39.46006625
2013721	272.921029	45.58649792
2013722	293	54.27984375
2013723	285.8524729	40.9603042
2013724	279	45.23547188
2013725	274	59.74299375
2013726	280.4284034	38.05590777
2013727	270.5	48.7372875
2013728	253	59.06236875
2013729	254.5	51.28963125
2013730	263.6589474	44.62543021
2013731	268.1294366	43.5500175
2013732	283	51.627675
2013733	276.8243629	43.98236563
2013734	256.9861569	49.70944688
2013735	259.5	51.42121875
2013736	247.2187687	48.57305521
2013737	281.7370839	40.07199467
2013738	272.7659818	38.43772599
2013739	275.3392244	31.05796769
2013740	275.9595882	39.20130246
2013741	256.5	55.00924688
2013742	255.6857283	45.99298229
2013743	274.5	43.8004875
2013744	273.5	51.536925
2013745	259.7584907	42.19925417
2013746	261	64.47106875
2013747	277.7269728	42.04006354
2013748	256.9006416	46.03041667
2013749	264.6023543	45.07968438
2013750	277.5	44.79193125
2013751	257.9148288	42.66976771
2013752	246.758572	48.08880313
2013753	261.5	51.12855
2013754	269.5039639	47.13807083
2013755	279.0464354	38.78943149
2013756	266.4246528	41.1988665
2013757	265.5	55.45619063
2013758	275.5655032	39.20690351
2013759	246	52.92199688
2013760	264.5	54.10401563
2013761	263.46403	46.54857396
2013762	271.497506	41.77134271
2013763	260.1195916	45.39176354
2013764	249	54.0824625
2013765	281.2146471	41.03891458
2013766	230.1632674	47.66353854
2013767	263.5888791	44.83239063
2013768	246.5	61.60223438
2013769	273.8522269	50.5380592
2013770	254.0759362	47.34503125
2013771	276.3431693	39.31217616
2013772	259.104955	46.07806042
2013773	271.5	50.5069125
2013774	275.5613674	38.50383854
2013775	270.7255406	38.62089052
2013776	252	59.04989063
2013777	277.3975084	46.05600313
2013778	291.2250095	41.13634479
2013779	239	54.059775
2013780	232	76.98889688
2013781	244	56.25932813
2013782	250.5	49.37594063
2013783	237.5	59.27109375
2013784	269.5	60.73216875
2013785	246.5	68.22585
2013786	234	65.2628625
2014264	264.3707274	33.00266856
2014265	259.4018028	36.61804261
2014266	254.5097312	36.57530409
2014267	271.6669903	32.9385028
2014268	202.1632187	34.54171875
2014269	203.443079	40.63132735
2014270	252.1398694	28.71923366
2014271	266.1169502	33.60409021
2014272	189.041674	38.91133125
2014273	265.268029	40.02491664
2014274	268.6262913	34.38096933
2014275	247.2867207	37.29161827
2014276	248.2501456	33.01458822
2014277	201.1066307	37.68110156
2014278	220.7996079	34.47876094
2014279	204.0723144	43.79538281
2014280	224.3458874	27.63025547
2014281	212.7294955	30.75687656
2014282	260.0396474	46.45067656
2014284	214.6426564	37.05861328
2014285	278.6070241	32.40984024
2014286	226.8215157	40.22380313
2014287	208.5606381	35.77620235
2014288	262.4228408	34.89850183
2014289	238.3383445	36.75793846
2014290	187.3737778	36.526875
2014291	196.7256121	35.1114586
2014292	199.4483125	41.23651641
2014293	212.5400448	31.59744844
2014294	241.8726439	33.97191346
2014295	234.3134515	43.06658469
2014296	224.3095854	31.6357336
2014297	256.5424752	40.35869922
2014800	264.4557452	47.0569
2014801	262.3352063	51.16258125
2014802	253.8622482	43.97952166
2014803	273.4391859	38.80343958
2014805	275.6348812	44.52365156
2014806	274.8988416	44.97922917
2014807	265.8193	51.98500313
2014808	241.6832	48.24383438
2014809	247.368072	48.62712708
2014810	263.21005	44.64219375
2014811	260.5998224	48.03195833
2014812	249.7627251	56.52187292
2014813	254.1752655	45.002925
2014814	268.0428704	44.27616875
2014815	263.7512	48.11338125
2014816	253.50225	45.91836563
2014817	268.4205295	48.34302917
2014818	261.0267858	51.19081458
2014819	281.2759398	46.9646375
2014820	229.2482	58.3749375
2014821	260.3825254	45.1012375
2014822	234.3145	55.98480938
2014823	266.0144451	53.96826875
2014824	267.90875	54.16980938
2014825	254.58325	44.75563125
2014826	284.9422953	44.47091054
2014827	272.0236624	41.9886638
2014828	262.1773305	46.87943333
2014829	275.6418598	42.74400612
2014830	286.8107079	46.05364283
2014831	276.8285678	42.44757213
2014832	277.9330951	39.63985208
2014833	242.73095	57.77371875
2014834	283.9235768	40.66450183
2014835	282.4228022	41.26257787
2014836	288.1479006	37.82165132
2014837	265.4911696	40.90354583
2014839	285.5989388	47.74641094
2014841	277.374437	41.43141309
2014842	235.6002	58.85818125
2014843	267.6122512	45.39797396
2014844	266.6654809	43.93333542
2014846	247.6041	49.92384375
2014847	253.76235	65.0496
2014848	240.5572	49.141125
2014849	279.7098693	49.81544792
2014850	230.0608	55.31439375
2014851	229.84035	48.9324
2014852	281.3901498	43.9608125
2014853	261.1329588	47.90951786
2014854	257.156705	50.89587708
2014855	283.9459929	40.91741042
2014856	233.9039	65.06661563
2014857	275.02294	45.17156875
2014858	272.2154582	42.01296458
2014859	259.4128878	43.69688125
2014860	236.97585	54.90148125
2014861	263.5643887	51.60372708
2014862	246.33865	47.4667875
2014863	272.9165092	46.24811044
2014864	265.2237437	51.95091313
2014865	262.895811	52.97916938
2014866	253.91425	61.39918125
2014867	271.1608024	45.6237899
2014868	271.0634238	45.72615208
2014869	238.0517	56.74937813
2014870	244.4414	50.75080313
2014871	257.8232	52.5397125
2014872	273.3152751	49.13709167
2014873	227.36545	58.5745875
2014874	253.1075914	52.029395
2014875	245.614	61.51829063
2014876	277.0088849	43.85619792
2014877	238.71875	69.1515
2014878	272.0766804	41.80472135
2014879	249.716	56.78908125
2014880	280.85035	63.5295375
2014881	258.27795	54.65532188
2014882	268.4319137	48.04582292
2014883	268.780093	40.87909375
2014884	267.7130854	47.289825
2014885	277.0691768	34.72439878
2014886	232.66555	58.9738875
2014887	249.5667	64.64803125
2014888	232.38805	53.751225
2014889	284.974	45.1617375
2014890	264.605552	56.56018958
2014891	262.4960636	54.49361042
2014892	271.2233934	45.365925
2014893	247.677	50.33675625
2014894	257.11255	61.73041875
2014895	255.7799	55.9246875
2014896	253.7283	53.7466875
2014897	298.080877	38.91663284
2014898	229.6592	58.306875
2014899	264.2786966	46.54964531
2014900	241.71135	54.96046875
2014901	277.1871401	46.90086042
2014902	284.2020864	41.60419421
2014903	258.89145	50.24260313
2014904	228.3913	64.89645938
2014905	214.109	71.22627188
2014906	215.9516	65.84025938
2014907	217.97795	66.66495
2014908	223.7125	61.47972188
2014909	223.19995	62.5857375
2014910	258.4982	68.00918438
2014911	239.44865	59.0964
2014912	221.2951	67.17315
2014913	218.47265	83.44575938
2014914	258.51425	52.353675
2015306	274.0682474	34.70755991
2015307	257.7619548	31.06344141
2015308	260.9316923	29.86786688
2015309	255.1503027	33.67008245
2015310	252.4094045	32.79137813
2015311	273.4362648	36.22801082
2015312	269.0647558	46.30150078
2015313	246.3979792	33.13679531
2015314	261.8601967	26.84271563
2015315	244.1605897	33.14870625
2015316	234.14582	28.30832813
2015317	254.9627039	44.42964564
2015319	267.4014239	33.94145986
2015320	258.9663771	41.05084653
2015322	247.0438498	30.14459766
2015323	261.9526289	31.7307375
2015324	251.1824018	35.6048899
2015325	263.0866575	34.07974453
2015326	230.7067109	25.62099375
2015327	262.7074571	28.96155361
2015328	267.7649694	32.91930072
2015329	258.2854859	37.9784387
2015332	242.7572202	33.98417344
2015333	249.9012193	29.97642656
2015334	276.4573884	33.44899422
2015335	240.1922111	23.78534813
2015336	272.4831945	31.45886563
2015337	277.4944471	32.86620906
2015338	258.8760032	42.28711512
2015339	246.3299794	34.42828125
2015340	226.28869	36.94772813
2015341	242.6108968	29.82924141
2015342	254.6740726	31.34340516
2015343	261.3328394	38.85834726
2015344	256.7883232	34.63117731
2015345	250.5941113	28.17560625
2015346	263.7113958	38.59229264
2015347	247.1684836	33.30780235
2015500	281.2870204	47.4804
2015501	305.9215826	48.07787354
2015502	285.4790626	49.64113229
2015503	301.6714912	33.46051758
2015504	291.9772116	48.69607188
2015505	261.9553452	57.36420938
2015506	289.0969041	40.46214792
2015507	263.403823	52.57828125
2015508	288.5552461	34.02165379
2015509	281.4440055	66.801075
2015510	296.9828187	44.61915278
2015511	285.673103	48.37814969
2015513	280.1404965	40.53764688
2015514	296.6925982	51.2238375
2015516	269.7953181	51.82051875
2015517	269.8619138	56.328525
2015518	256.1455181	68.3120625
2015519	288.8417993	42.44661997
2015520	269.6223866	53.05018125
2015521	298.4504892	56.6688375
2015522	255.7195115	61.47745313
2015523	275.1918357	54.03028125
2015524	264.2993485	60.67771875
2015525	270.6871457	48.12648958
2015527	291.6522971	67.09714688
2015528	267.5680672	61.82116875
2015529	260.8687342	58.16961563
2015530	254.445257	63.5295375
2015531	292.6228877	43.38896146
2015533	293.3172957	60.01070625
2015534	301.2526641	39.95205729
2015535	285.4252885	50.992425
2015537	292.097836	42.65577708
2015538	303.4019748	42.54334792
2015539	279.8429744	48.38966076
2015541	266.7267837	61.15869375
2015542	270.7591842	52.008825
2015543	274.8648964	56.43402188
2015544	256.8634452	53.98490625
2015545	307.3743916	57.15208125
2015546	278.5069158	55.97233125
2015547	299.612433	46.46125516
2015548	292.2549911	51.68417935
2015549	272.7119071	50.03955
2015550	244.2133416	53.424525
2015552	281.7326957	61.15415625
2015553	260.7464804	65.5578
2015915	290.7418367	53.73386273
2015916	288.5819481	54.8007919
2015918	275.9848423	47.66490378
2015919	268.9549457	49.12978125
2015920	264.9745841	53.32583438
2015921	284.2104054	45.03563195
2015923	257.4589682	54.23333438
2015924	259.0092009	57.27345938
2015926	311.8596368	42.24084792
2015927	286.1188726	44.44044304
2015928	270.0169721	54.1959
2015930	264.2191836	52.81003382
2015931	290.0887131	53.72059688
2015932	263.8181614	55.22250938
2015933	266.0979226	52.15629375
2015934	263.3086012	52.78814063
2015935	259.9832638	56.1334125
2015936	301.004083	36.43234375
2015937	289.861588	59.432175
2015938	284.5107171	45.66631653
2015939	280.9822367	60.82859063
2015940	264.7513274	49.3090125
2015941	250.8634875	65.8527375
2015943	302.1451077	44.69752268
2015944	317.6614298	36.87878333
2015945	277.7698668	47.40019597
2015947	257.4185892	56.5554
2015949	272.7465493	49.5631125
2015951	270.4479512	51.08430938
2015952	265.7102503	57.0046125
2015953	282.12132	55.74432188
2015954	302.3561508	37.78603125
2015955	264.7466527	53.47216875
2015957	277.3192185	49.65219766
2015958	274.1334156	47.76147292
2015959	287.2287681	44.35065938
2015960	259.8051646	53.34565307
2015962	287.5639991	52.00781343
2015963	284.7964599	54.27140564
2015964	296.6489715	44.41128378
2015965	290.9646016	50.2891125
2015968	258.0381759	60.92841563
2015969	254.4153303	61.53417188
2015970	308.1258827	39.63632292
2015971	262.5577511	40.25842785
2015972	264.1010679	46.94124941
2015974	262.8448331	53.78185313
2015975	299.8327798	36.95163542
2015976	258.7006481	52.4035875
2015977	266.9138725	52.47165
2015978	274.7679377	60.68565938
2015979	298.6449087	43.40017917
2015980	271.9718141	57.127125
2015982	302.2101996	55.45845938
2015983	254.9202525	58.71751875
2015984	287.0742772	48.39420208
2015985	294.511418	43.05438019
2015986	278.6731946	50.00524013
2015987	263.7339854	48.98154405
2015989	254.7747423	63.2028375
2015990	293.8872495	44.66803229
2015991	287.9662481	46.59281458
2015992	250.5003949	55.59571875
2015993	282.0462799	42.62998887
2015994	309.5888802	39.4293625
2015996	283.9507572	49.49744479
2015997	275.9571449	44.44783111
2015998	290.4423833	67.2956625
2015999	292.1067187	52.97354792
2016348	247.5518523	38.66825359
2016349	290.4287344	26.73196281
2016350	267.5143283	36.62811797
2016352	277.7707797	34.97911485
2016353	257.2810107	42.78725029
2016354	257.4117574	39.87445974
2016355	257.5090733	40.58674011
2016358	272.9964835	42.03061042
2016359	267.6612342	25.35261953
2016360	250.0290605	44.05034797
2016361	285.975636	39.96232969
2016362	282.9633526	30.66130547
2016363	263.5503995	32.04042188
2016364	264.9696318	41.16665781
2016365	263.1386068	29.73125977
2016366	280.3963273	35.91270547
2016367	259.6961455	34.77313125
2016368	262.7491506	33.91025
2016369	260.4899688	31.28662969
2016372	249.3561926	43.8738406
2016373	255.1829268	38.2175349
2016374	285.6743224	34.35530313
2016375	242.9433141	45.62952048
2016376	270.6203042	33.29309958
2016377	274.2549542	43.8773225
2016378	260.1412664	34.37666719
2016379	267.2576752	40.03719844
2016380	270.8707979	40.91816667
2016381	255.9861659	40.50805859
2016382	259.5739395	23.61201563
2016385	271.7103051	31.17205781
2016386	251.5976816	52.32977236
2016387	267.2158312	31.27868906
2016388	261.8205144	42.5517612
2016389	259.871761	34.37893594
2016390	277.0518204	32.85055469
2016391	238.0278956	40.60289582
2016392	279.454119	36.20130938
2016600	295.3334383	41.77342207
2016601	244.5360266	50.26979212
2016602	258.6186269	39.77459063
2016603	257.2981946	47.8246472
2016604	271.186199	45.62115938
2016605	259.0531534	45.63895683
2016606	255.8626126	45.71191992
2016607	282.642591	41.83671164
2016608	261.1795694	42.90317448
2016609	264.5012759	36.70901589
2016610	249.9109239	41.35999635
2016611	236.3334589	44.77491563
2016612	278.8448683	45.8877375
2016614	233.357294	46.49235938
2016616	244.9335979	44.19525
2016617	277.5586422	37.03419908
2016618	266.4605974	39.6622875
2016619	253.7257442	39.51422201
2016620	257.751947	43.67570625
2016621	280.4781805	39.15944722
2016622	262.8662353	47.09283438
2016623	274.8359868	39.20626875
2016624	243.1304362	43.81420791
2016625	250.678835	51.80690625
2016626	255.5601536	40.88779426
2016627	246.6364099	48.15741271
2016628	267.5662247	37.99118594
2016629	269.0416656	35.256375
2016631	281.1045631	42.38773519
2016632	267.6550222	42.47777371
2016633	236.4115121	44.2814625
2016634	255.2098665	49.921575
2016635	300.0259172	46.43929541
2016636	295.2146202	44.22173123
2016637	267.4894444	47.5484625
2016638	270.5892693	41.58587405
2016639	277.3066963	39.030133
2016640	235.7926513	47.5756875
2016641	237.7323093	49.00836733
2016642	263.3703056	49.07646563
2016643	263.5876029	38.24545313
2016644	293.5005841	40.78305
2016645	291.4694563	33.90105415
2016646	243.7418942	50.59141151
2016647	262.2637879	39.42142665
2016648	248.4147698	40.11958141
2016649	241.474146	49.66429813
2016650	295.7938817	37.67228254
2016651	270.8303929	46.32926017
2016652	291.0932798	37.54878071
2016653	277.9234322	40.72998965
2016654	259.7771116	43.24432448
2016655	278.0545491	44.4720375
2016656	289.8974478	50.03274375
2016657	289.1610743	37.93644836
2016658	296.6449817	43.49420625
2016659	261.7567232	46.60693125
2016660	248.4461686	51.59477813
2016661	265.9178273	43.03138125
2016662	266.7330372	35.18229285
2016663	279.3482726	48.88021875
2016664	250.394188	53.206725
2016665	264.3022261	51.09451875
2016666	241.241235	50.28056624
2016667	242.9158462	55.37565
2016668	230.246007	63.44672813
2016669	266.4489488	41.29476548
2016670	252.6847822	42.31186938
2016671	251.5891546	51.96571875
2016672	245.1331754	43.19388017
2016673	248.6545692	46.22464688
2016674	263.488749	47.78508838
2016675	258.387381	35.65389182
2016676	251.2530061	47.75945625
2016677	256.1808378	42.97051501
2016678	253.9725248	38.45569546
2016679	265.1432703	40.58453438
2016680	253.011909	39.18058498
2016681	228.0756397	60.11506875
2016682	242.8287378	47.29776563
2016683	242.2746072	58.7379375
2016684	241.3085527	55.22477813
2016685	271.975479	49.47161707
2017392	213.6817011	34.86936406
2017394	225.7422804	54.02385313
2017395	236.6332481	37.27480625
2017396	220.6893973	35.77799844
2017398	270.1199567	29.56512557
2017400	257.4433606	33.62815362
2017401	222.2070937	30.87598594
2017405	253.6575779	32.82340875
2017406	215.813954	36.75923281
2017407	212.024622	41.93935625
2017410	266.9691291	36.19487285
2017413	235.9301408	41.07855469
2017415	222.8947394	37.31167344
2017419	268.6468141	30.039515
2017424	255.4043036	34.62646344
2017426	251.2594386	31.52562875
2017428	251.1566217	40.31885843
2017429	223.1043317	44.03530313
2017432	229.8617048	37.60131719
2017433	226.9996374	48.21623125
2017434	211.5661111	33.39634031
2017435	229.2109221	32.51613407
2017700	246.0539627	46.86689219
2017701	302.9148135	33.38605637
2017702	278.961858	40.74811583
2017703	270.8124288	62.47003125
2017705	269.2227368	32.92561072
2017707	242.837588	58.50387813
2017710	276.9300566	41.56788855
2017711	255.1143392	44.35614219
2017713	257.5909704	50.66402344
2017714	258.7910113	39.90576441
2017716	257.1473172	32.54741276
2017719	263.3388392	49.20483906
2017721	270.6386566	49.76654375
2017722	209.4023895	76.47653751
2017724	252.4269331	42.80995965
2017725	248.8454227	37.81701481
2017726	256.6059952	55.00735625
2017728	249.0232798	56.83615782
2017730	238.6062317	47.62843594
2017731	259.6910324	44.20300156
2017732	275.4288229	53.09914844
2017734	255.7410355	57.12674688
2017735	255.8056335	52.48620781
2017736	267.6831513	43.33501563
2017738	275.4327403	37.15644076
2017745	272.8509242	43.07505469
2017749	246.6067759	49.71871094
2017750	250.5888977	41.60471563
2017753	261.3142573	48.07065313
2017754	246.702001	47.03969531
2017755	260.6687775	49.67232188
2017756	274.2063912	41.91866347
2017760	242.564888	50.30707344
2017761	264.2481384	47.06181563
2017768	271.0531565	43.41498906
2017774	222.3832983	37.91489625
2017776	291.6601281	36.30626447
2018438	289.6899881	36.7516904
2018439	249.3452938	28.23327031
2018441	276.7115001	35.46291633
2018443	210.0925926	24.3573
2018450	235.710262	26.9972884
