# heliumInput = PEDIGREE
LineName	FemaleParent	MaleParent
2000271	1965357	1982089
2000276	1990941	1982089
2000278	1990941	1982089
2000901	1985845	1990956
2000909	1985845	1979348
2001295	1985845	1994432
2001503	1970321	1985845
2001504	1970321	1985845
2001523	19863374	1985845
2001525	19863374	1985845
2001541	1985845	1985384
2001546	1985845	1995988
2001547	1985845	1985384
2001548	1985845	1985384
2001549	1985845	1985384
2001550	1985845	1985384
2002095	1990024	1985845
2002339	1985313	1985845
2002341	1996071	1982089
2002343	1985384	1985845
2002345	1985384	1985845
2002348	1993746	1985845
2002349	1993746	1985845
2002352	1985384	1985845
2002359	1993363	1985845
2002609	1985845	1992648
2002610	1985845	1992648
2002641	1985845	1992676
2002642	1985845	1992676
2002646	1979318	1994856
2003364	1996060	1982089
2003365	1983644	1982089
2003371	1983644	1982089
2003386	1985384	1982089
2003389	1985384	1982089
2003392	1983644	1985845
2003399	1985384	1982089
2004402	1997609	1986454
2004407	1994806	1985845
2004423	1998207	1981010
2004424	1994432	1998209
2004432	1998207	1994432
2004434	1997609	1985845
2004437	1997128	1995988
2004804	1985845	1992618
2004806	1992624	1996540
2004809	1995950	1996540
2004829	1985845	1985384
2004837	1985845	1992618
2004838	1985845	1985384
2004839	1985845	1985384
2004840	1985845	1985384
2004844	1985845	1995988
2004851	1985845	1994861
2004856	1989831	1996540
2004857	1985845	1993750
2004859	1986454	1996540
2005440	1997128	1991281
2005442	1987492	1997609
2005444	1996561	1999229
2005447	1996561	1999233
2005453	1985384	1996540
2005457	1997128	1987492
2005458	1992624	1997609
2005462	1996540	1991552
2005464	1979318	1999233
2005465	1995988	1998207
2005466	1983644	1997609
2005469	1995988	1998209
2005474	1998207	NA
2005902	1995950	1996540
2005903	1994822	1996540
2005904	1994822	1996540
2005905	1994822	1996540
2005908	1989831	1996540
2005909	1989831	1996540
2005910	1995985	1996540
2005944	1985845	1997609
2005946	1994817	1997609
2005947	1997609	1992675
2005955	1992624	1996540
2006001	1992618	1996540
2006002	1992618	1996540
2006003	1997128	1982089
2006004	1997128	1982089
2006005	1997128	1982089
2006006	1992624	1998207
2006009	1995988	1998207
2006010	1985384	1996540
2006012	1995988	1998207
2006013	1995988	1996540
2006014	1992624	1998207
2006015	1992618	1996540
2006016	1983644	1998209
2006018	1995951	1996540
2006020	1998209	NA
2006024	1997128	1999233
2006025	1991281	1996561
2006029	1985845	1985384
2006508	1994856	1996540
2006512	1996503	1996540
2006513	1989831	1996540
2006517	1994836	1996540
2006519	1998207	NA
2006520	1998207	NA
2006521	2000921	1996540
2006522	2000921	1996540
2006523	2001042	1996540
2006524	2001042	1996540
2006525	1992675	1996540
2006526	1999233	1996540
2006527	1992624	2001553
2006528	1992624	2001553
2006534	1991555	1996540
2006535	1999866	1996540
2006537	1992624	1996540
2006538	1992624	1996540
2006539	1992624	1996540
2006541	2001558	1997783
2006544	1981010	2001553
2006545	1981010	2001553
2006546	1981010	2001553
2006547	1995950	2001553
2006558	1981010	1996540
2006559	1981010	1996540
2006560	NA	1996540
2006562	1977042	2001553
2006563	1977042	2001553
2006564	1977042	1996540
2007041	1996509	1998207
2007042	1996509	1998207
2007044	1995988	1998207
2007046	1998207	1992321
2007048	1995988	1998207
2007050	1985313	1998209
2007054	2001315	1998741
2007056	1995988	1998207
2007057	2001315	1998741
2007058	1996509	1998207
2007059	1998207	NA
2007060	1998207	NA
2007066	1998207	NA
2007068	1998207	NA
2007073	1996561	1999226
2007602	2000921	1996540
2007603	2000921	1996540
2007604	1995950	2001553
2007608	1999804	2000917
2007612	2001558	1977042
2007613	2000905	1996540
2007616	1977042	1996540
2007617	2000940	1999825
2007620	1977042	1998207
2007622	1995951	1996540
2008075	1985845	1998207
2008077	2001283	1991552
2008078	2001561	NA
2008082	2001561	NA
2008083	2000930	1991552
2008084	1992624	2002323
2008086	2000950	1996540
2008089	1997128	1998209
2008701	2001558	19961252
2008707	1986454	2000930
2008708	1991555	1996540
2008710	2000951	1996540
2008717	2000960	1985384
2008721	2000950	1996540
2008723	1989846	1996540
2008726	1997128	1996540
2008728	1992624	1996540
2008729	1998741	2000930
2009096	1981010	1998207
2009098	2001283	1981010
2009099	2000930	1991552
2009102	1997128	1999226
2009104	2001553	1999233
2009105	2000930	1999233
2009106	2000930	1999233
2009107	2000930	1999233
2009109	2001299	1991552
2009114	1965357	2002316
2009115	1997128	NA
2009116	2000930	2000266
2009117	2001517	1998207
2009118	2001517	1998207
2009119	1997609	1992618
2009121	2001517	1998207
2009123	1999233	1985845
2009124	1995951	2002325
2009125	1992624	1998207
2009126	2000930	2000266
2009130	1999233	1985845
2009131	1999233	1985845
2009800	1997128	NA
2009807	2001558	2000259
2009808	2001529	2001553
2009809	19991	2001553
2009810	2001529	2001553
2009813	2001312	1996540
2009814	2000266	2001553
2009815	1977042	2001553
2009816	1997128	1996540
2009817	1997128	1996540
2009818	1977042	2001553
2009819	1977042	2001553
2009820	1977042	2001553
2009823	2001553	1991552
2009824	1999233	1996540
2009825	1999233	1996540
2009826	1997128	1999233
2009827	2001283	1994856
2009828	2001564	1999233
2009829	2001564	1999233
2009832	1997128	1994856
2009833	2000930	2004852
2009834	2001283	1994856
2009835	2002653	1999233
2009839	2000930	2004852
2009841	2002653	1999233
2009843	1992648	1997137
2009846	2000938	1996540
2009847	2000938	1996540
2009848	2001299	1994856
2009852	2001299	1994856
2009854	2001299	1994856
2009855	1989831	1996540
2009856	1989831	1996540
2010132	1996540	1999233
2010133	2002618	1999226
2010134	1996540	1999233
2010140	1997128	1996540
2010141	1991281	1996540
2010143	2002620	1994426
2010146	1981010	2004410
2010147	1981010	2004410
2010148	1997128	1996540
2010149	1997128	1996540
2010150	2002618	1999233
2010155	2002618	1999233
2010156	1997128	1999233
2010158	1983644	2002316
2010159	1979010	1996540
2010160	1996561	1999233
2010161	2002618	1999233
2010162	1991281	1996540
2010163	1997128	1999226
2010164	1997128	1996540
2010165	NA	1996540
2010166	NA	1996540
2010900	1999233	2001564
2010902	1997128	2004852
2010903	1997128	2004852
2010905	1999825	1999866
2010906	1995951	2000953
2010909	1995951	2000930
2010910	1993750	1999231
2010916	2000930	2001553
2010921	2002623	NA
2010922	2002631	NA
2010924	2003714	1996540
2010927	2001564	2001517
2010928	2001564	2002099
2010929	2001564	1999226
2010931	2002618	NA
2010933	1994822	1996540
2010934	2001564	2001517
2010935	1985845	2002328
2010936	1985845	2002328
2010938	1985845	2002328
2010939	1977042	2001544
2011167	1992624	1996540
2011168	1994433	1996540
2011169	1992624	2001299
2011171	1994433	1996540
2011172	1999233	1996540
2011173	1995951	2004410
2011174	1992624	1996540
2011175	1985384	2002325
2011176	2000930	2004408
2011177	1994433	1996540
2011180	2000930	2004408
2011181	2004408	1999233
2011182	1994433	1996540
2011184	2002316	NA
2011185	1994433	1996540
2011186	2000933	2004410
2011191	2004408	1999233
2011504	2003743	NA
2011505	2004827	2005953
2011507	1996540	2001517
2011508	1996540	2001517
2011511	1996540	2001517
2011512	1996540	2001517
2011513	2000930	2001517
2011514	2000930	2001517
2011515	2005953	2002623
2011516	2003743	NA
2011517	2000930	2001517
2011518	2000930	2001517
2011521	2005953	2002623
2011523	2004408	NA
2011524	2001564	2003708
2011525	2005953	2002623
2011527	2000950	1996540
2011528	2002620	1999226
2011529	2000950	2005953
2011530	2000950	2005953
2011531	1997128	2001517
2011532	2005953	2002623
2011537	1996540	NA
2011538	2002316	NA
2011539	2004813	2002623
2011544	2004843	NA
2011545	2004843	NA
2011546	2001564	2001517
2011547	2004813	1999226
2011548	2004813	1999226
2011556	1996540	NA
2011557	1999001	2001553
2011558	2004408	1999226
2011561	2001564	1994856
2011564	1999833	2001553
2011567	2001544	1999833
2011568	1988739	1996540
2011572	2004854	2001517
2011573	1977042	2001553
2011574	2001283	1996540
2011575	2002316	1996540
2011578	1995988	1996540
2011579	1977042	2001553
2011580	1977042	2001553
2011581	2004408	NA
2011582	2002612	NA
2011599	1977042	2001553
2012193	2004408	2004803
2012196	1997128	1996540
2012198	1992624	2004425
2012199	2006040	1996540
2012200	1992624	2001299
2012201	1997128	1996540
2012202	1981010	2002620
2012204	1996540	2002325
2012206	2006040	1996540
2012207	1997128	1996540
2012208	1992624	2001299
2012212	1991572	1996540
2012213	1989831	1996540
2012214	1997128	1996540
2012218	NA	2001299
2012220	1989831	1996540
2012222	1995951	2001299
2012224	1997128	1996540
2012225	2000930	2000266
2012227	2001283	1999226
2012230	1995988	1996540
2012231	2004425	1999226
2012232	2000930	1999233
2012600	20069608	1999226
2012601	20069608	1999226
2012602	2005922	1996540
2012605	2005922	1996540
2012606	2005922	1996540
2012607	2000932	1996540
2012611	2004408	2004810
2012614	20069607	2001517
2012615	1977042	1996540
2012617	2004408	2006566
2012622	1985845	2004425
2012623	2005922	2002623
2012624	2005922	2002623
2012627	1985845	1999226
2012629	2005958	2002623
2012630	2005918	1996540
2012631	2004408	2001517
2012632	2005927	1996540
2012633	2006567	2004425
2012634	1977042	2004425
2012636	2000930	NA
2012638	2005936	1996540
2012639	2000930	NA
2012644	2004425	1999226
2012649	2004827	1996540
2012653	2004824	2002623
2012658	1996540	NA
2012661	2004429	2001517
2012672	2002316	NA
2012675	2004425	20028137
2013234	2004408	2004807
2013236	1998207	NA
2013238	1981010	2004410
2013240	1998207	NA
2013241	1992624	1996540
2013242	2000930	2004408
2013243	2005445	2005450
2013244	NA	2001299
2013247	1985845	NA
2013248	1998207	1981010
2013250	2002623	NA
2013252	2002316	NA
2013256	2001299	NA
2013258	2001299	NA
2013260	1997128	NA
2013261	1996540	1999226
2013263	2001517	1998207
2013700	2001517	1996540
2013703	2001283	NA
2013704	2001283	NA
2013705	2001283	NA
2013706	2008709	2005961
2013708	2006530	2001283
2013709	2004425	2004810
2013710	2006530	2001283
2013711	2005918	2001283
2013714	2004847	2001283
2013715	2004847	2001283
2013717	2004847	2001283
2013719	2004847	2001283
2013723	2005451	2005918
2013726	2005906	2001517
2013732	2006543	2005918
2013735	2005451	2005918
2013736	2005906	1999226
2013738	2004425	2004810
2013740	2004425	2004810
2013742	2005906	1999226
2013743	2005927	2005918
2013744	2001564	2001283
2013745	20069610	2006502
2013747	2005459	2001517
2013750	2004425	2005918
2013751	2002316	2005920
2013753	2001283	2005961
2013754	2001564	2001517
2013757	2001564	2005920
2013760	2002623	201415
2013767	2005448	2005918
2013768	2005448	2005918
2013769	2004821	1996540
2013771	2005906	2001517
2013775	2005448	2004810
2013776	2006543	2005918
2013778	2005927	2005918
2013784	2005448	2005918
2014264	1996561	1999226
2014265	2004847	1996540
2014266	1997128	2001517
2014267	2005918	2001283
2014271	2004847	1996540
2014272	1992648	2001299
2014273	1999233	1996540
2014274	2000930	1996540
2014276	1992648	2001299
2014278	2001299	NA
2014279	2001283	1999233
2014280	2005961	1985845
2014284	2001283	NA
2014285	2005961	1985845
2014287	2000950	2001283
2014289	2005448	2001283
2014290	2001283	NA
2014292	2001283	1999233
2014294	2001283	1999233
2014297	2001283	NA
2014803	2006502	2005920
2014805	2008709	2008702
2014806	2008709	2008702
2014820	2001283	2005961
2014821	2001283	1999226
2014822	2001283	2005961
2014826	2006565	2004810
2014827	2001283	2005961
2014830	2005923	1996540
2014831	2005923	1996540
2014832	2002623	2004810
2014833	2005918	2001283
2014835	2001283	1999226
2014836	2001283	1999226
2014839	1997128	1999233
2014841	2005918	2001283
2014842	2005920	1996540
2014843	2005920	1996540
2014844	2005920	1996540
2014846	2005918	2001283
2014851	2006530	2006038
2014853	2005920	1996540
2014854	2005961	2004852
2014857	2005918	2001283
2014858	2005918	2001283
2014859	1999233	1996540
2014860	2005922	1996540
2014862	2006530	2006038
2014863	2001564	2004425
2014874	2005961	2004852
2014884	1981010	2002618
2014905	2001283	1999226
2014906	2005923	1996540
2014908	2008718	2005923
2014913	1997128	20069017
2015306	1983644	2001283
2015308	1992624	2001283
2015310	1992624	2001283
2015312	1983644	2001283
2015313	1992624	2001283
2015324	1998209	1999226
2015326	1983644	2001283
2015327	1992624	2001283
2015333	1992624	2001283
2015336	2000950	2001299
2015340	2001283	1999233
2015344	1992624	2001283
2015345	2001299	NA
2015347	2000950	2001299
2015500	1983644	2001283
2015501	1983644	2001283
2015502	1983644	2001283
2015508	1983644	2001283
2015521	2001283	20028021
2015522	2008090	2001283
2015523	1983644	2001283
2015524	1983644	2001283
2015525	2007600	1999226
2015527	1991555	2001283
2015531	20099103	2009831
2015533	1983644	2001283
2015535	1983644	2001283
2015538	2005920	2005961
2015543	20028021	1996540
2015544	2001517	1996540
2015545	2001517	1996540
2015548	2001517	1996540
2015549	1992648	1996540
2015550	2005961	2007615
2015553	2001517	1996540
2015915	2001517	2001283
2015920	2003743	2001517
2015931	2000950	2009831
2015932	2000950	2009831
2015933	2000950	2009831
2015936	2009803	2005920
2015938	2009803	2005920
2015943	2009803	2005920
2015944	2009803	2005920
2015952	2008709	2009831
2015953	2008709	2001517
2015970	2008730	1999226
2015977	2005920	2009802
2015978	2005920	2009802
2015979	2005920	2009802
2015980	2005920	2009802
2015983	2005920	2009802
2015987	2001517	1996540
2015989	2001517	1996540
2015992	2001517	1996540
2015996	2001517	1996540
2015998	2001517	1996540
2016348	1997609	NA
2016353	2002623	NA
2016362	1997609	NA
2016363	2001299	NA
2016366	2002618	NA
2016375	1997609	NA
2016376	1997609	NA
2016379	2000930	1999226
2016380	1997609	NA
2016381	2008090	NA
2016390	2001299	NA
2016612	2010919	1996540
2016623	2010919	1996540
2016624	2010919	1996540
2016625	2010919	1996540
2016626	1985845	1999226
2016644	2009803	2010919
2016645	2009803	2010919
2016650	2009803	2009831
2016657	2009803	2010919
2016658	2009803	2010919
2016659	2004852	2010919
2016661	2008730	1996540
2016662	2004852	2010919
2016667	2008090	20069017
2016671	20062664	1996540
2016672	20028021	1996540
2016673	2006530	2004852
2016674	2008090	2004852
2016683	20010271	1996540
2017406	1997609	NA
2017415	1997609	NA
2017432	1992624	1996540
2017700	2008711	2001517
2017711	2008730	2006530
2017719	2008711	1999226
2017722	2008730	2005918
2017730	2008730	2008711
2017750	2005918	2006530
2017754	2011559	2009831
2017755	2008730	2001517
2017774	20119340	2009831
2017776	20119340	2009831
2018443	2002623	2001517
2018468	1996540	1999233
2018469	1981010	2006038
2018474	1996540	NA
2018810	2008711	2006530
2018818	2008730	2005918
2018856	2008730	1989831
2018862	2010917	2005961
2018865	2001299	2013006
2018878	2012676	20129409
2019006	1992624	2004425
2019015	1992624	2004425
2019901	2010917	2005961
2019909	2010917	2004852
2019910	2005920	2005961
2019915	2005920	2005961
2019925	2005961	2004852
2019927	2005920	2005961
2019933	2010917	2004852
2019936	2010917	1999226
2019938	2001517	1996540
2019943	2006530	2005918
2019952	2010917	2004852
2020028	1999233	1996540
2020030	1999233	1996540
2020063	2008709	1999226
2020068	2008709	1999226
2020512	2001299	NA
2020538	2012641	1996540
2020557	2011183	NA
20049602	1993016	1985845
20049603	1985845	1990018
20059003	199939	1997609
20059004	199939	1997609
20059005	199917	1997609
20089616	1998741	2000930
20089617	2001558	2000930
20099401	2003013	2002620
20109626	2002631	NA
20119403	20059014	2001283
20119404	20059918	2001283
20129631	1985845	1999226
20129633	20069011	2003743
20139635	2001283	NA
20139636	20079005	1996540
2002333	1992624	1994428
2004413	1990018	1994428
2004415	1989879	1994428
2005470	1994428	1991281
2005471	1994428	1991281
2006031	1997137	1994428
2006033	1992624	1994428
2006035	1977042	1999238
2008087	2002341	1991552
2008706	2002625	2002642
2008712	2000950	2002642
2008713	2002625	2002642
2008722	2002345	1999226
2008725	1977042	2001523
2009097	2001523	2002316
2009112	2001523	2002316
2009801	2002610	2001523
2009804	2002625	2001523
2009805	2000930	2001523
2009811	2004856	2001553
2009821	2002622	2001523
2009822	2002622	2001523
2009830	2001541	2004852
2009844	2000930	2001523
2009849	2002642	2001523
2009851	2002642	2001523
2010907	2000930	2001523
2010908	2000930	2001523
2010911	2002642	2001523
2010913	2002618	2002610
2010914	2003757	2002610
2010926	2002610	NA
2010930	1995988	2002610
2010937	1996540	2002610
2011187	2000950	2001523
2011190	2001299	2002610
2011500	1997128	2002610
2011501	1997128	2002610
2011502	2001523	NA
2011503	2001523	NA
2011509	1999226	2004838
2011519	1979318	2002610
2011522	2004856	NA
2011533	2004856	1996540
2011534	2004856	2001517
2011535	2004856	2001517
2011536	2004856	2001517
2011541	2004856	2001517
2011542	2003743	2001523
2011543	2004856	2001523
2011549	2004856	1999226
2011550	2004856	2001523
2011551	2003386	19895189
2011553	2000930	2001523
2011554	2000930	2001523
2011560	2004856	1999833
2011563	2000930	2001523
2011565	1977042	2001523
2011566	2004856	1999226
2011569	2001525	1999833
2011570	2001525	2001553
2011571	2000930	2001523
2011576	2004838	2001517
2012192	1996561	2006001
2012195	1979348	2002610
2012197	2002610	1996540
2012205	2005457	1999226
2012209	2005457	2004425
2012211	2005902	1999226
2012215	2000950	2006001
2012221	2005457	1999233
2012603	2004434	1999226
2012608	2004434	2006561
2012609	2004434	2006561
2012610	2004434	1999226
2012625	2006563	2004425
2012626	2006563	2004425
2012628	2006567	2006563
2012635	2005904	2004425
2012637	2004856	NA
2012651	2004838	NA
2012652	2004809	1999226
2012654	2004838	NA
2012656	2002610	NA
2012666	2004856	NA
2012668	2002610	NA
2012669	2003718	2002610
2012670	2004821	2004809
2013245	2002623	2001523
2013246	2002623	2001523
2013251	2004843	2004809
2013254	2007057	NA
2013255	2007057	NA
2013259	2007059	NA
2013262	2001523	1999233
2013701	2002840	2006525
2013702	2004847	2006001
2013707	2007608	2006563
2013712	2006523	2001283
2013713	2004847	2006523
2013716	2005918	2005904
2013718	2005918	2005904
2013720	2006523	2001283
2013722	2004821	2005904
2013724	2004821	2005904
2013729	2006563	2005918
2013730	2006016	2004810
2013737	2005904	2001517
2013739	20069610	2004838
2013741	2005920	2004838
2013746	2005920	2004838
2013748	2005918	2005904
2013749	2005920	2004838
2013752	2005920	2004838
2013758	2005903	2001517
2013759	2005920	2004838
2013762	2005918	2005904
2013763	NA	2005904
2013774	2005920	2004838
2013779	2006563	2005918
2013782	2002610	2005920
2013783	2005920	2004838
2013785	2005920	2004838
2013786	2005902	2005918
2014268	2001283	2002610
2014269	2001283	2002610
2014281	2004838	2001283
2014282	2006562	1999226
2014286	2004838	2001283
2014288	2004838	2001283
2014291	2006523	1999233
2014296	2007613	1999226
2014800	2001283	2006523
2014801	2004838	1999226
2014807	2008723	2005923
2014809	2008723	2005923
2014810	2008723	2005923
2014811	2006523	2006563
2014812	2006523	2006563
2014813	2006523	2006563
2014814	2005447	2005918
2014817	1999233	2004838
2014818	1999233	2004838
2014823	2006525	2005918
2014824	2001283	2006562
2014828	2005445	2005904
2014829	2006016	2005918
2014834	2004838	1991552
2014837	2004838	2006038
2014848	2004838	1991552
2014855	2007613	2006530
2014856	2007613	2006530
2014861	2006523	2004838
2014864	2008718	2006563
2014867	2006523	2004852
2014868	2007613	2005918
2014869	2006562	2001517
2014871	2006562	2001517
2014872	2006523	2004852
2014878	2007613	2006520
2014879	2007613	2004852
2014880	1983644	2006562
2014881	2007613	1996540
2014882	2001283	2004838
2014883	2001283	2004838
2014885	2007613	2005920
2014889	2007617	2005918
2014890	2007613	2004852
2014891	2007613	2004852
2014893	2004856	1999226
2014895	2006563	2004425
2014896	2006523	2004852
2014900	2004856	1999226
2014903	2004838	199525
2014904	2005447	2005918
2014907	2007613	2006530
2014909	2006523	2004852
2014910	1983644	2006562
2014914	2006523	19895189
2015307	2005457	2001283
2015311	2005457	2001283
2015314	2005457	2001283
2015315	1992624	2007057
2015316	1992624	2007057
2015323	2005457	2001283
2015325	1992624	2009106
2015332	2005457	2001283
2015337	2005457	2001283
2015342	2005457	2001283
2015343	2005457	2001283
2015346	1994426	2006001
2015504	2004838	NA
2015505	2007057	2001283
2015507	2007057	2001283
2015513	2005902	2001299
2015514	2007613	2006562
2015518	2007613	2006562
2015520	2008701	2001283
2015529	2007617	2004852
2015530	20099106	2007617
2015534	2005457	2005904
2015539	2005457	2005904
2015541	2008728	2004852
2015546	2001283	2006523
2015547	1981010	2006523
2015916	2005920	2009814
2015918	2005920	2009814
2015919	2004838	1999226
2015921	2005920	2009814
2015923	2000950	2009827
2015924	2003371	2004838
2015926	1997128	2004838
2015927	2003371	2004838
2015928	2003371	2004838
2015930	2009832	2009831
2015935	2009836	2008726
2015937	2001042	2004838
2015939	2009841	2004838
2015945	2001042	2004838
2015949	2009841	2004838
2015951	2009841	2004838
2015954	2006537	2008823
2015955	2008709	2007617
2015957	2006523	2005920
2015958	2006523	2005920
2015959	2006523	2005920
2015960	2006523	2005920
2015962	2006523	2005920
2015963	2006523	2005920
2015964	2006523	2005920
2015965	2005920	2006562
2015968	2001523	NA
2015969	2001523	NA
2015971	2006523	2005920
2015972	2006523	2005920
2015974	2006523	2005920
2015976	2006523	2005920
2015984	2001523	NA
2015985	2006523	2005920
2015986	2008090	2004838
2015990	2008090	2004838
2015991	2008090	2004838
2015993	2007613	NA
2015994	1983644	2006562
2015997	1983644	2006562
2016349	2002623	2006001
2016354	2008726	1999233
2016358	2009099	2006001
2016360	2008726	NA
2016364	2004838	2007057
2016365	2009121	1999226
2016367	2006563	NA
2016368	2004838	2008090
2016369	2009099	2010163
2016373	2007057	NA
2016374	1995988	2009125
2016377	1992624	2001523
2016382	2001523	1996540
2016385	2004838	2008090
2016386	2000930	2010147
2016387	2004838	2008090
2016388	2009827	2007057
2016389	2004838	NA
2016391	2009099	2010163
2016392	2009099	2010163
2016600	2010919	2009824
2016601	2010919	2009824
2016602	2010919	2009824
2016603	2010919	2009824
2016606	2010924	2009930
2016608	2008702	2006563
2016609	2008702	2006563
2016610	2009824	2004838
2016611	2008709	2009817
2016614	2009823	2009803
2016616	2009823	2009803
2016618	20099401	2009837
2016619	2009105	2009837
2016620	2009800	2009841
2016621	2009847	2006563
2016622	1985845	2010924
2016627	2008709	2006523
2016628	2009814	2009824
2016629	2010934	2009814
2016631	2009812	2010905
2016632	2009812	2010905
2016633	2009812	2010905
2016634	2010934	2009814
2016635	2010936	2009814
2016636	2010934	2009814
2016637	2009810	2010905
2016638	2009810	2010905
2016639	2010936	2009814
2016640	2009827	2010917
2016641	2010919	2010905
2016642	2010919	2010905
2016643	2010919	2010905
2016646	2010919	2010905
2016647	2000932	2009814
2016648	2008717	2009841
2016649	2008717	2009841
2016651	2010936	2009814
2016652	2010936	2009814
2016653	2010934	2009841
2016654	2010929	2009832
2016655	2001517	2006563
2016656	2001517	2006563
2016660	2001517	2006563
2016663	2009847	2010900
2016665	20026848	2004838
2016666	2010919	2010905
2016668	2010919	2010905
2016669	2009099	2003743
2016676	2010934	2004852
2016677	2006563	2004852
2016678	2006523	2010900
2016679	2004856	201016
2016680	2006523	2010900
2016681	2010936	2009814
2016682	2008717	2009841
2017392	1985845	2006001
2017395	2010156	1999226
2017396	2009099	1996540
2017398	2009131	1996540
2017400	2005457	2001299
2017401	2000950	2004838
2017405	2009131	NA
2017410	1992624	2011172
2017413	2005457	1999233
2017424	2001517	2006001
2017426	2010156	1999226
2017428	2008717	2006001
2017429	2001517	2006001
2017433	2004838	2001523
2017434	2011167	1996561
2017435	NA	2006001
2017701	2005902	2006530
2017702	2005902	2006530
2017703	2009808	2001517
2017705	2009850	2009824
2017707	2009850	2009824
2017710	2009808	2009850
2017714	2005918	2009824
2017716	2005918	2009824
2017721	2011516	2005918
2017724	2009814	2005918
2017725	2009814	2005918
2017726	2009814	2005918
2017728	2009856	201111
2017734	2011517	2011528
2017735	2011517	2011528
2017738	2011529	2005961
2017749	2009857	2009832
2017753	2010909	2009857
2017760	2010933	2011512
2017761	2007613	2009814
2017768	2007604	2001517
2018438	2002623	2006562
2018439	2006563	1996540
2018441	2002610	2006562
2018453	1991552	2004838
2018458	1981010	2006523
2018460	1986454	2006001
2018477	2006563	2006001
2018801	2008730	2007613
2018803	2008718	2009814
2018806	1995988	2007613
2018808	2009808	2005918
2018811	2008730	2007613
2018815	2008711	2007613
2018817	2009832	201226
2018822	2007613	2009814
2018823	2007617	1989831
2018824	2009846	1989831
2018827	2008723	2006523
2018829	2005953	2009814
2018835	20109626	2009814
2018840	2003371	2004838
2018842	2005920	2009814
2018859	2007613	2009814
2018872	2011559	2011537
2018877	20129018	2011599
2019001	1992624	2006001
2019007	1994428	NA
2019012	2009123	1996540
2019013	1985845	2006001
2019014	20099402	2011191
2019023	1992618	2004838
2019483	20099402	2011191
2019487	1985845	2006001
2019492	2012201	2001517
2019498	1992624	2006001
2019900	2009809	2005918
2019907	2011572	2005920
2019908	2007617	2009857
2019916	2011532	2004852
2019919	2011506	2011172
2019947	2009814	2005961
2019949	2011532	2005918
2019954	2011528	NA
2019955	2003371	2009857
2019956	2011504	2007613
2019959	2009846	2009814
2019960	2005920	2009814
2019962	2003371	2011172
2019964	2011511	2005961
2020027	2011515	1999226
2020029	2007057	NA
2020032	2013764	2010900
2020037	2007613	2006001
2020049	2011168	2009099
2020052	2007057	NA
2020055	2014265	1991552
2020062	2011545	2005918
2020501	2005920	2007613
2020504	2011512	2007613
2020505	2003371	2011512
2020507	2012630	2010917
2020510	2012627	1996540
2020513	2012633	2011532
2020519	2009832	2005918
2020520	NA	2011512
2020523	2008090	2004838
2020525	2009832	2005918
2020527	2011512	2005920
2020529	2001517	2004838
2020532	2011512	2012647
2020535	2012661	2004852
2020541	2012661	2004852
2020548	2012630	2001517
2020553	2012630	2001517
2020554	NA	2012630
2020556	2009832	2001517
2020560	2011556	2004852
2020563	2013756	2011556
2020568	2011556	2004852
20099623	1993017	2001523
20119405	2001523	NA
20119629	2004838	20059606
20119630	2004838	20059606
20149639	2004838	1991552
2013733	2005470	2005904
2013734	2005470	2005904
2015509	2008706	2001283
2015510	2008706	2001283
2015519	2008706	2001283
2015537	2008706	2004852
2015975	2009830	2009831
2016604	2010914	2009814
2016605	2010907	1996540
2016607	2001299	2008706
2016617	2010926	2009847
2016664	2004852	2010907
2016670	2009804	2009112
2016684	2008706	2006563
2017731	2011519	2009832
2017732	2011519	2009832
2017736	2009847	2011534
2017745	2000932	2011566
2017756	2011576	2009831
2018450	2012197	2008090
2018455	2010937	NA
2018472	2010937	NA
2018834	2011563	2004838
2018837	2009822	2006562
2018839	2009822	2006562
2018846	2003371	2011536
2018847	2010917	2011509
2018852	2010937	2013004
2018857	2010908	2011565
2018861	2011550	2011565
2018863	2011550	2013005
2018866	2011533	2005920
2019004	2009840	2011542
2019011	2009112	2012630
2019017	2013254	1996540
2019486	2011172	2011187
2019497	2013251	1992624
2019903	2009804	2007613
2019905	2009804	2007613
2019921	2009112	2009814
2019929	2009804	1996540
2019932	2009112	2007613
2019951	2011550	2004852
2019957	2003371	2011536
2019963	2011187	2005920
2020034	2010937	2005918
2020046	2013246	2006038
2020057	2012628	2014852
2020059	2013251	2009099
2020061	2013246	2006038
2020502	2009112	2011529
2020521	2009804	2011556
2020534	2009857	2011187
2020547	2012627	2011187
2020558	2012677	2011187
2020561	2012666	2009804
2020570	2013761	2009804
2020571	2009804	2011512
