# heliumInput = PEDIGREE
"LineName"	"MaleParent"	"FemaleParent"
"HoCP06502"	"LCP85384"	"HoCP95908"
"HoCP06503"	"CP57614"	"CP890831"
"HoCP06504"	"Ho95988"	"HoCP92648"
"HoCP06505"	"LCP86454"	"Ho94864"
"HoCP06506"	"LCP86454"	"Ho94864"
"HoCP06507"	"LCP86454"	"Ho94864"
"HoCP06508"	"HoCP96540"	"Ho94856"
"HoCP06509"	"HoCP95908"	"CP890831"
"HoCP06510"	"LCP85384"	"HoCP92675"
"HoCP06511"	"LCP85384"	"HoCP92675"
"HoCP06512"	"HoCP96540"	"HoCP96503"
"HoCP06513"	"HoCP96540"	"CP890831"
"HoCP06514"	"HoCP95950"	"Ho94856"
"HoCP06515"	"LCP85384"	"Ho93770"
"HoCP06516"	"Ho94856"	"HoCP99833"
"HoCP06517"	"HoCP96540"	"HoCP94836"
"HoCP07600"	"LCP86454"	"HoCP93750"
"HoCP07601"	"LCP86454"	"HoCP93750"
"HoCP07605"	"LCP86454"	"HoCP93750"
"HoCP07606"	"LCP86454"	"HoCP95950"
"HoCP07608"	"HoCP00917"	"HoCP99804"
"HoCP07610"	"LCP86454"	"HoCP99870"
"HoCP07611"	"HoCP99833"	"HoCP95951"
"HoCP07614"	"CP770407"	"HoCP99866"
"HoCP07615"	"CP770407"	"L99230"
"HoCP07619"	"LCP86454"	"HoCP99870"
"HoCP07621"	"CP770407"	"HoCP99870"
"HoCP07622"	"HoCP96540"	"HoCP95951"
"HoCP08700"	"Poly02P20"	"HoCP91555"
"HoCP08701"	"CP961252"	"HoCP01558"
"HoCP08702"	"HoCP91555"	"US99002"
"HoCP08703"	"HoCP99833"	"HoCP95951"
"HoCP08724"	"CP961252"	"Ho94856"
"HoCP08725"	"HoCP01523"	"TucCP7742"
"HoCP08726"	"HoCP96540"	"L97128"
"HoCP08729"	"HoCP00930"	"HoCP98741"
"HoCP09800"	"Poly03P11"	"L97128"
"HoCP09801"	"HoCP01523"	"HoCP02610"
"HoCP09802"	"Poly04P06"	"HoCP00950"
"HoCP09803"	"Poly04P06"	"HoCP00950"
"HoCP09804"	"HoCP01523"	"HoCP02625"
"HoCP09805"	"HoCP01523"	"HoCP00930"
"HoCP09806"	"CP993027"	"TucCP7742"
"HoCP09807"	"L00259"	"HoCP01558"
"HoCP09808"	"HoCP01553"	"HoCP01529"
"HoCP09809"	"HoCP01553"	"US99001"
"HoCP09810"	"HoCP01553"	"HoCP01529"
"HoCP09811"	"HoCP01553"	"Ho04856"
"HoCP09812"	"HoCP99833"	"L99226"
"HoCP09813"	"HoCP96540"	"L01312"
"HoCP09814"	"HoCP01553"	"L00266"
"HoCP09846"	"HoCP96540"	"HoCP00938"
"HoCP09847"	"HoCP96540"	"HoCP00938"
"HoCP09857"	"Ho93770"	"CP890831"
"HoCP09859"	"Ho93770"	"Ho94856"
"HoCP85834"	"CP770415"	"CP730351"
"HoCP85845"	"CP770403"	"CP720370"
"HoCP88739"	"CP800323"	"CP790302"
"HoCP88769"	"CP780304"	"CP720356"
"HoCP89831"	"CP760331"	"CP720370"
"HoCP89843"	"CP780304"	"CP720370"
"HoCP89846"	"CP780304"	"CP810325"
"HoCP89879"	"CP790348"	"CP44383"
"HoCP89888"	"US80012"	"CP790318"
"HoCP90923"	"CP720370"	"CP740383"
"HoCP90941"	"CP800323"	"LCP8109"
"HoCP90951"	"CP820551"	"CP720370"
"HoCP90956"	"LCP81030"	"CP700330"
"HoCP90957"	"LCP81030"	"CP700330"
"HoCP90963"	"LCP81030"	"CP780304"
"HoCP90968"	"LCP81030"	"CP780304"
"HoCP90977"	"CP711038"	"CP810325"
"HoCP90987"	"CP830657"	"CP790332"
"HoCP91502"	"CP790348"	"CP700321"
"HoCP91527"	"CP720370"	"CP820546"
"HoCP91534"	"LCP81030"	"CP700330"
"HoCP91542"	"LCP81030"	"CP720370"
"HoCP91552"	"CP720356"	"LCP81010"
"HoCP91555"	"LCP82094"	"CP830644"
"HoCP91558"	"LCP82089"	"CP820550"
"HoCP91559"	"CP721210"	"CP700321"
"HoCP91572"	"US83018"	"CP700321"
"HoCP91576"	"CP700321"	"CP790318"
"HoCP92607"	"CP800323"	"CP720370"
"HoCP92614"	"CP811254"	"CP790318"
"HoCP92618"	"LCP81030"	"CP780304"
"HoCP92624"	"CP711038"	"CP810325"
"HoCP92629"	"CP711038"	"CP810325"
"HoCP92631"	"CP711038"	"CP810325"
"HoCP92644"	"LCP81030"	"CP700321"
"HoCP92645"	"LCP82089"	"CP720370"
"HoCP92648"	"LCP82089"	"CP720370"
"HoCP92654"	"CP830659"	"CP830632"
"HoCP92657"	"CP670412"	"CP860975"
"HoCP92663"	"CP830657"	"CP820550"
"HoCP92664"	"CP700330"	"CP650357"
"HoCP92674"	"LCP81030"	"CP830606"
"HoCP92675"	"CP700321"	"CP830644"
"HoCP92676"	"LCP81030"	"CP840722"
"HoCP92678"	"CP830657"	"HoCP85845"
"HoCP93701"	"CP650357"	"HoCP85845"
"HoCP93703"	"CP850866"	"L84280"
"HoCP93706"	"L84262"	"CP850800"
"HoCP93708"	"L84238"	"CP850866"
"HoCP93709"	"CP840755"	"CP850800"
"HoCP93714"	"CP840730"	"CP840726"
"HoCP93715"	"CP840730"	"CP850800"
"HoCP93719"	"CP830632"	"CP720370"
"HoCP93721"	"CP840772"	"CP760331"
"HoCP93724"	"L83193"	"CP840722"
"HoCP93725"	"CP781628"	"CP820550"
"HoCP93726"	"CP830657"	"CP760331"
"HoCP93727"	"LCP81030"	"LCP81010"
"HoCP93728"	"CP711038"	"CP810325"
"HoCP93729"	"CP791658"	"CP790348"
"HoCP93731"	"CP711038"	"CP810325"
"HoCP93739"	"CP760331"	"CP720370"
"HoCP93741"	"CP860901"	"CP851025"
"HoCP93742"	"CP720370"	"CP790318"
"HoCP93743"	"CP760331"	"HoCP85845"
"HoCP93744"	"CP760331"	"HoCP85845"
"HoCP93746"	"CP820513"	"LCP81010"
"HoCP93749"	"LCP81030"	"CP840722"
"HoCP93750"	"LCP81030"	"CP840722"
"HoCP93752"	"CP830631"	"CP790348"
"HoCP93753"	"CP700321"	"CP740383"
"HoCP93754"	"CP830657"	"CP790318"
"HoCP93755"	"CP701133"	"CP650357"
"HoCP93757"	"CP720370"	"CP790318"
"HoCP93758"	"CP850830"	"CP860916"
"HoCP93760"	"CP720370"	"CP790318"
"HoCP93761"	"CP78124?"	"CP790348"
"HoCP93763"	"CP850830"	"CP850866"
"HoCP93764"	"LCP81030"	"CP790348"
"HoCP93766"	"CP850830"	"LCP84222"
"HoCP93767"	"CP760331"	"CP720370"
"HoCP93775"	"CP850830"	"CP860916"
"HoCP93776"	"CP840742"	"HoCP85845"
"HoCP94800"	"L83193"	"CP860919"
"HoCP94801"	"CP720370"	"CP740383"
"HoCP94802"	"CP720370"	"CP740383"
"HoCP94803"	"CP791658"	"CP790348"
"HoCP94804"	"CP85861"	"CP840726"
"HoCP94805"	"CP850857"	"CP850861"
"HoCP94806"	"CP711038"	"CP810325"
"HoCP94807"	"CP711038"	"CP810325"
"HoCP94812"	"CP760331"	"CP810332"
"HoCP94814"	"CP811425"	"CP840722"
"HoCP94815"	"CP820537"	"CP790348"
"HoCP94820"	"CP850830"	"CP850866"
"HoCP94821"	"CP781247"	"CP790348"
"HoCP94822"	"CP850830"	"HoCP85845"
"HoCP94823"	"CP860917"	"CP720370"
"HoCP94824"	"CP860969"	"CP860974"
"HoCP94825"	"CP860969"	"LCP82089"
"HoCP94826"	"LCP84222"	"CP860941"
"HoCP94827"	"LCP84222"	"CP860941"
"HoCP94828"	"CP830632"	"CP840734"
"HoCP94829"	"CP710382"	"CP860939"
"HoCP94830"	"CP830632"	"CP860916"
"HoCP94831"	"CP860917"	"CP760331"
"HoCP94832"	"CP860969"	"CP840726"
"HoCP94833"	"LCP82089"	"CP850857"
"HoCP94834"	"CP860901"	"HoCP85845"
"HoCP94835"	"CP830657"	"CP820520"
"HoCP94837"	"LCP82089"	"CP847420"
"HoCP94838"	"CP850857"	"LCP85384"
"HoCP94839"	"CP850857"	"LCP85384"
"HoCP94840"	"CP850857"	"LCP85384"
"HoCP94841"	"CP860901"	"LCP84222"
"HoCP94842"	"CP700321"	"LCP84222"
"HoCP94843"	"CP860901"	"CP860974"
"HoCP94844"	"CP860901"	"CP840742"
"HoCP94866"	"CP830657"	"CP790318"
"HoCP94867"	"CP850857"	"LCP85384"
"HoCP95900"	"LCP81030"	"CP830644"
"HoCP95901"	"CP850830"	"CP850800"
"HoCP95902"	"HoCP85845"	"CP830644"
"HoCP95903"	"HoCP85845"	"CP830644"
"HoCP95904"	"CP57614"	"CP810332"
"HoCP95905"	"LCP81030"	"CP830644"
"HoCP95906"	"LCP81030"	"CP830644"
"HoCP95907"	"LCP81030"	"CP830644"
"HoCP95908"	"LCP81030"	"CP830644"
"HoCP95909"	"CP780304"	"CP790318"
"HoCP95910"	"CP760331"	"CP670412"
"HoCP95911"	"CP810332"	"CP760331"
"HoCP95912"	"CP810332"	"CP760331"
"HoCP95913"	"CP850830"	"CP860929"
"HoCP95914"	"LCP81030"	"CP830644"
"HoCP95915"	"CP830632"	"CP850806"
"HoCP95916"	"CP810332"	"CP760331"
"HoCP95917"	"CP850830"	"CP860929"
"HoCP95918"	"CP850830"	"CP860929"
"HoCP95919"	"CP800356"	"CP840722"
"HoCP95920"	"CP860916"	"CP850830"
"HoCP95921"	"CP830657"	"CP830644"
"HoCP95922"	"LCP81030"	"CP830644"
"HoCP95923"	"CP720356"	"CP740383"
"HoCP95924"	"CP850830"	"CP850861"
"HoCP95925"	"CP811435"	"CP740383"
"HoCP95926"	"CP830657"	"CP830644"
"HoCP95927"	"CP840755"	"CP850800"
"HoCP95928"	"LCP86457"	"CP860916"
"HoCP95929"	"LCP84222"	"CP870625"
"HoCP95930"	"LCP86457"	"LCP85286"
"HoCP95931"	"HoCP85845"	"CP830644"
"HoCP95932"	"HoCP85845"	"CP830644"
"HoCP95933"	"CP850834"	"CP870619"
"HoCP95934"	"HoCP85845"	"CP830644"
"HoCP95935"	"HoCP85845"	"CP830644"
"HoCP95936"	"HoCP85845"	"CP830644"
"HoCP95937"	"HoCP85845"	"CP830644"
"HoCP95938"	"CP650357"	"HoCP85845"
"HoCP95939"	"CP850866"	"CP850830"
"HoCP95940"	"CP840755"	"CP850800"
"HoCP95941"	"CP840755"	"CP850800"
"HoCP95942"	"CP840755"	"CP850800"
"HoCP95943"	"LCP86457"	"LCP85286"
"HoCP95944"	"CP850834"	"CP870619"
"HoCP95945"	"CP830632"	"CP720370"
"HoCP95946"	"HoCP85845"	"CP830644"
"HoCP95947"	"CP830632"	"CP720370"
"HoCP95948"	"CP850834"	"CP870619"
"HoCP95949"	"CP850834"	"CP870619"
"HoCP95950"	"HoCP85845"	"CP830644"
"HoCP95951"	"CP850830"	"CP850866"
"HoCP95952"	"LCP84222"	"LCP86426"
"HoCP95953"	"CP850834"	"CP760331"
"HoCP95954"	"CP850834"	"CP870626"
"HoCP95955"	"CP850834"	"CP870626"
"HoCP95956"	"CP760331"	"CP830646"
"HoCP95957"	"HoCP85845"	"CP830644"
"HoCP95958"	"CP850830"	"CP850866"
"HoCP95959"	"LCP86402"	"HoCP85845"
"HoCP95960"	"LCP86402"	"LCP84222"
"HoCP95961"	"CP700321"	"LCP84222"
"HoCP95962"	"CP850830"	"CP840742"
"HoCP95963"	"CP850830"	"CP850866"
"HoCP95964"	"CP840755"	"HoCP85845"
"HoCP95965"	"CP800356"	"CP860916"
"HoCP95966"	"CP850830"	"HoCP85845"
"HoCP95967"	"CP740383"	"LCP83165"
"HoCP95968"	"LCP86454"	"CP850830"
"HoCP95969"	"CP722086"	"CP740383"
"HoCP95970"	"LCP81030"	"CP860947"
"HoCP95971"	"CP871743"	"CP850806"
"HoCP95972"	"LCP86454"	"CP850830"
"HoCP95973"	"LCP86454"	"CP840726"
"HoCP95974"	"CP871743"	"CP850806"
"HoCP95975"	"LCP86454"	"CP850830"
"HoCP95976"	"LCP81030"	"CP860947"
"HoCP95977"	"CP840755"	"HoCP85845"
"HoCP95978"	"CP840755"	"HoCP85845"
"HoCP95979"	"LCP86429"	"CP860947"
"HoCP95980"	"LCP81030"	"CP721210"
"HoCP95981"	"CP800356"	"CP790318"
"HoCP95982"	"CP800356"	"CP790318"
"HoCP95983"	"CP721210"	"CP820546"
"HoCP95984"	"CP830657"	"CP850806"
"HoCP95986"	"CP800356"	"CP840734"
"HoCP95987"	"CP830632"	"CP840722"
"HoCP95989"	"LCP82089"	"CP860901"
"HoCP95990"	"CP830632"	"CP840722"
"HoCP95991"	"CP850830"	"LCP84222"
"HoCP95992"	"CP800356"	"CP700321"
"HoCP95993"	"LCP82089"	"CP840750"
"HoCP95994"	"CP850830"	"LCP84222"
"HoCP95996"	"CP700321"	"CP850806"
"HoCP95997"	"CP850834"	"LCP85298"
"HoCP95998"	"CP840772"	"CP830644"
"HoCP96500"	"CP860901"	"CP810332"
"HoCP96501"	"LCP81030"	"CP830644"
"HoCP96502"	"LCP81030"	"CP830644"
"HoCP96503"	"LCP81030"	"CP830644"
"HoCP96504"	"LCP81030"	"CP830644"
"HoCP96505"	"LCP81030"	"CP830644"
"HoCP96506"	"LCP86454"	"LCP85384"
"HoCP96507"	"CP830632"	"CP790318"
"HoCP96508"	"CP810332"	"CP760331"
"HoCP96509"	"CP840722"	"CP830644"
"HoCP96510"	"CP840722"	"CP830644"
"HoCP96511"	"CP840722"	"CP830644"
"HoCP96512"	"CP840722"	"CP830644"
"HoCP96513"	"LCP82089"	"CP720356"
"HoCP96514"	"CP830632"	"CP830644"
"HoCP96515"	"CP830632"	"CP860916"
"HoCP96516"	"LCP85384"	"CP850845"
"HoCP96517"	"CP700321"	"LCP84222"
"HoCP96518"	"CP760331"	"LCP85384"
"HoCP96519"	"CP830657"	"CP840722"
"HoCP96520"	"CP830632"	"CP830606"
"HoCP96521"	"CP830632"	"CP830606"
"HoCP96522"	"CP850830"	"LCP87492"
"HoCP96523"	"CP850830"	"LCP87492"
"HoCP96524"	"LCP82089"	"LCP87023"
"HoCP96525"	"CP760331"	"CP880702"
"HoCP96526"	"LCP82089"	"LCP81010"
"HoCP96527"	"CP790348"	"LCP86429"
"HoCP96528"	"CP850829"	"CP860901"
"HoCP96529"	"LCP82089"	"CP880781"
"HoCP96530"	"LCP82089"	"CP850845"
"HoCP96531"	"LCP82089"	"LCP87020"
"HoCP96532"	"CP830632"	"CP760331"
"HoCP96533"	"CP760331"	"CP880769"
"HoCP96534"	"CP760331"	"CP870626"
"HoCP96535"	"CP830657"	"CP650357"
"HoCP96536"	"LCP82089"	"LCP87496"
"HoCP96537"	"LCP82089"	"CP850829"
"HoCP96538"	"CP850834"	"LCP84222"
"HoCP96539"	"LCP85384"	"LCP86454"
"HoCP96540"	"LCP85384"	"LCP86454"
"HoCP96541"	"CP880708"	"CP880757"
"HoCP96542"	"CP880718"	"CP860901"
"HoCP96543"	"LCP85341"	"CP850829"
"HoCP96544"	"LCP82089"	"CP880751"
"HoCP96545"	"LCP82089"	"CP880751"
"HoCP96546"	"LCP82089"	"CP880751"
"HoCP96547"	"LCP85384"	"CP870652"
"HoCP96548"	"LCP85384"	"CP870652"
"HoCP96549"	"LCP85384"	"CP870652"
"HoCP96550"	"LCP85384"	"CP870652"
"HoCP96551"	"LCP85384"	"CP870652"
"HoCP96552"	"LCP85384"	"CP870652"
"HoCP96553"	"LCP85384"	"CP870652"
"HoCP96554"	"LCP85384"	"CP870652"
"HoCP96556"	"LCP85384"	"CP850829"
"HoCP96557"	"LCP85384"	"CP850829"
"HoCP96558"	"CP882032"	"LCP85384"
"HoCP96559"	"CP880729"	"LCP85384"
"HoCP96560"	"CP880729"	"LCP85384"
"HoCP96561"	"CP880729"	"LCP85384"
"HoCP96562"	"CP830632"	"LCP85384"
"HoCP96563"	"CP830632"	"LCP85384"
"HoCP96567"	"CP700321"	"CP840742"
"HoCP96568"	"CP700321"	"CP820550"
"HoCP96569"	"CP700321"	"LCP86454"
"HoCP96570"	"CP760331"	"CP810332"
"HoCP96571"	"LCP85384"	"CP760331"
"HoCP97600"	"LCP85384"	"HoCP85845"
"HoCP97601"	"LCP85384"	"HoCP85845"
"HoCP97602"	"LCP82089"	"CP880781"
"HoCP97603"	"LCP82089"	"CP880781"
"HoCP97604"	"US90017"	"CP850830"
"HoCP97605"	"US90017"	"CP850830"
"HoCP97606"	"LCP85384"	"HoCP85845"
"HoCP97607"	"LCP85384"	"HoCP85845"
"HoCP97608"	"CP721210"	"TCP833215"
"HoCP97609"	"CP700321"	"LCP85384"
"HoCP97610"	"LCP82089"	"CP850830"
"HoCP97611"	"CP57714"	"CP860977"
"HoCP97612"	"LCP81030"	"LCP81010"
"HoCP97613"	"CP820513"	"LCP81010"
"HoCP97614"	"CP840726"	"LCP86454"
"HoCP97615"	"LCP85384"	"CP880781"
"HoCP97616"	"CP880769"	"CP700321"
"HoCP97617"	"CP880769"	"CP880781"
"HoCP97619"	"CP830632"	"CP860916"
"HoCP97620"	"CP840730"	"91P13"
"HoCP97621"	"LHo83153"	"HoCP85845"
"HoCP97622"	"LCP85341"	"CP790348"
"HoCP97623"	"CP760331"	"LCP86454"
"HoCP97625"	"CP880718"	"CP760331"
"HoCP97626"	"LCP86454"	"CP890831"
"HoCP97627"	"LCP86454"	"CP890831"
"HoCP97628"	"LCP86454"	"CP890831"
"HoCP97629"	"LCP86454"	"HoCP85845"
"HoCP97630"	"LCP86454"	"CP890831"
"HoCP97631"	"CP880702"	"HoCP85845"
"HoCP97632"	"LCP85384"	"LCP86454"
"HoCP97633"	"CP880718"	"CP870618"
"HoCP97634"	"CP880718"	"HoCP85845"
"HoCP97635"	"CP830632"	"LCP81010"
"HoCP97636"	"CP830632"	"LCP81010"
"HoCP97637"	"CP830632"	"LCP81010"
"HoCP97638"	"CP700330"	"HoCP85845"
"HoCP97639"	"CP800323"	"AKOKI22"
"HoCP97640"	"LCP82089"	"CP880765"
"HoCP97641"	"CP830632"	"LCP86454"
"HoCP97642"	"CP880764"	"CP890837"
"HoCP97643"	"CP880764"	"CP890837"
"HoCP97644"	"CP880702"	"CP880765"
"HoCP97645"	"CP870609"	"CP650357"
"HoCP97646"	"CP870609"	"CP790318"
"HoCP97647"	"CP880702"	"CP880758"
"HoCP97649"	"CP830632"	"CP870644"
"HoCP97650"	"CP830632"	"CP870644"
"HoCP97651"	"HoCP85845"	"CP880769"
"HoCP97652"	"CP880702"	"CP700321"
"HoCP97653"	"CP880702"	"CP890884"
"HoCP97654"	"CP860901"	"CP890837"
"HoCP97655"	"CP880702"	"CP860901"
"HoCP97656"	"CP830632"	"CP870644"
"HoCP97657"	"CP811425"	"LCP8110"
"HoCP97658"	"HoCP85845"	"CP880758"
"HoCP97659"	"HoCP85845"	"CP880758"
"HoCP97660"	"LCP85384"	"CP870644"
"HoCP97661"	"CP880764"	"CP790348"
"HoCP97662"	"LCP85384"	"LCP86408"
"HoCP97663"	"CP880702"	"CP880739"
"HoCP97664"	"LCP81030"	"CP910557"
"HoCP97665"	"LCP81030"	"CP910557"
"HoCP97666"	"LCP82089"	"CP860901"
"HoCP97667"	"CP880769"	"LCP88046"
"HoCP97668"	"92P3"	"CP910535"
"HoCP97669"	"CP700330"	"US90020"
"HoCP97670"	"LCP85384"	"HoCP85845"
"HoCP97671"	"CP830632"	"CP870644"
"HoCP97672"	"CP830632"	"CP870644"
"HoCP97673"	"CP830632"	"CP870644"
"HoCP97674"	"CP790348"	"CP890837"
"HoCP97675"	"CP860901"	"LCP88046"
"HoCP97676"	"CP790348"	"CP890837"
"HoCP97677"	"LCP85384"	"CP890885"
"HoCP97678"	"LCP85358"	"CP890843"
"HoCP97679"	"LCP85358"	"CP790348"
"HoCP97680"	"LCP85384"	"CP890837"
"HoCP97681"	"CP721210"	"CP790318"
"HoCP97682"	"LCP85384"	"CP870644"
"HoCP97683"	"US91015"	"CP910556"
"HoCP97684"	"US91015"	"CP910556"
"HoCP97685"	"CP61039"	"US91008"
"HoCP97686"	"US91015"	"CP700330"
"HoCP97687"	"US91014"	"CP790332"
"HoCP97688"	"CP780304"	"CP910578"
"HoCP97689"	"US91004"	"CP650357"
"HoCP97690"	"L791003"	"CP910557"
"HoCP97691"	"LCP82089"	"US91017"
"HoCP97692"	"92P2"	"CP910577"
"HoCP97693"	"CP830657"	"CP820550"
"HoCP97694"	"CP850834"	"LCP84222"
"HoCP97695"	"LCP86454"	"CP870618"
"HoCP97696"	"LCP86454"	"CP890884"
"HoCP97697"	"CP830632"	"CP820559"
"HoCP97698"	"CP780304"	"CP821800"
"HoCP97699"	"L65069"	"CP910578"
"HoCP98700"	"CP880764"	"CP890837"
"HoCP98701"	"CP880764"	"CP890885"
"HoCP98702"	"CP880764"	"CP890885"
"HoCP98703"	"CP890885"	"LCP81010"
"HoCP98704"	"CP760331"	"CP840726"
"HoCP98705"	"CP760331"	"CP840726"
"HoCP98706"	"CP760331"	"CP840726"
"HoCP98707"	"CP890885"	"US90018"
"HoCP98708"	"HoCP85845"	"CP890879"
"HoCP98709"	"CP890885"	"LCP83165"
"HoCP98710"	"CP890885"	"LCP83165"
"HoCP98711"	"CP890885"	"LCP83165"
"HoCP98712"	"HoCP89846"	"CP850830"
"HoCP98713"	"HoCP89846"	"CP850830"
"HoCP98714"	"CP760331"	"CP810332"
"HoCP98715"	"CP760331"	"CP810332"
"HoCP98716"	"CP890885"	"HoCP90941"
"HoCP98717"	"HoCP89846"	"LCP87472"
"HoCP98718"	"LCP82089"	"LCP81010"
"HoCP98719"	"LCP87472"	"LCP83165"
"HoCP98720"	"LCP87472"	"HoCP89843"
"HoCP98721"	"LCP87472"	"HoCP89843"
"HoCP98722"	"CP850830"	"HoCP90941"
"HoCP98723"	"LCP82089"	"LCP86454"
"HoCP98724"	"LCP82089"	"CP880718"
"HoCP98725"	"CP890885"	"CP650357"
"HoCP98726"	"CP882032"	"LCP85384"
"HoCP98727"	"LCP85384"	"CP880757"
"HoCP98728"	"LCP85384"	"CP890885"
"HoCP98729"	"HoCP85845"	"CP890885"
"HoCP98730"	"CP810332"	"CP830606"
"HoCP98731"	"CP880702"	"LCP86454"
"HoCP98732"	"LCP86454"	"LCP85358"
"HoCP98733"	"LCP86454"	"LCP85358"
"HoCP98734"	"LCP86454"	"LCP85384"
"HoCP98735"	"LCP86454"	"LCP85384"
"HoCP98736"	"LCP86454"	"CP880702"
"HoCP98737"	"CP860901"	"LCP86454"
"HoCP98738"	"CP860901"	"LCP86454"
"HoCP98739"	"CP880769"	"CP890837"
"HoCP98740"	"LCP85384"	"CP900955"
"HoCP98741"	"CP830632"	"LCP81010"
"HoCP98742"	"CP900956"	"CP890885"
"HoCP98743"	"P4"	"Ho89889"
"HoCP98744"	"CP830632"	"CP880718"
"HoCP98745"	"LCP86454"	"CP890831"
"HoCP98746"	"CP880729"	"LCP85384"
"HoCP98747"	"CP880729"	"LCP85384"
"HoCP98748"	"CP880729"	"LCP85384"
"HoCP98749"	"CP830632"	"LCP81030"
"HoCP98750"	"CP700330"	"LCP85384"
"HoCP98751"	"LCP86454"	"CP890879"
"HoCP98752"	"LCP86454"	"CP890879"
"HoCP98753"	"LCP86454"	"CP890879"
"HoCP98754"	"LCP86454"	"HoCP85845"
"HoCP98755"	"CP880764"	"CP880769"
"HoCP98756"	"CP890885"	"US90025"
"HoCP98757"	"LCP86454"	"LCP82089"
"HoCP98758"	"HoCP90923"	"US90018"
"HoCP98759"	"US90017"	"US90025"
"HoCP98760"	"CP840755"	"CP850800"
"HoCP98761"	"CP890885"	"CP790348"
"HoCP98762"	"CP830632"	"CP890831"
"HoCP98763"	"CP830632"	"CP890831"
"HoCP98764"	"CP830632"	"CP890884"
"HoCP98765"	"CP890885"	"LCP88091"
"HoCP98766"	"CP880769"	"CP700321"
"HoCP98767"	"CP880769"	"CP700321"
"HoCP98768"	"LCP86454"	"CP880749"
"HoCP98769"	"CP880702"	"CP860901"
"HoCP98770"	"CP822043"	"CP890816"
"HoCP98771"	"LCP85384"	"CP890831"
"HoCP98773"	"HoCP85845"	"CP890831"
"HoCP98774"	"HoCP85845"	"CP890831"
"HoCP98775"	"LCP85384"	"CP830606"
"HoCP98776"	"CP701133"	"LCP85384"
"HoCP98777"	"LCP82089"	"CP880702"
"HoCP98778"	"CP900956"	"Ho89889"
"HoCP98779"	"CP880702"	"CP890831"
"HoCP98780"	"CP880702"	"CP870644"
"HoCP98781"	"LCP82089"	"CP890831"
"HoCP98782"	"CP880729"	"LCP86454"
"HoCP99800"	"CP880764"	"HoCP91552"
"HoCP99801"	"HoCP92678"	"HoCP92671"
"HoCP99802"	"LCP86454"	"HoCP89831"
"HoCP99803"	"LCP86454"	"HoCP89831"
"HoCP99804"	"CP860901"	"LCP86454"
"HoCP99805"	"CP860901"	"LCP86454"
"HoCP99806"	"CP880702"	"CP890837"
"HoCP99807"	"CP880702"	"CP890837"
"HoCP99808"	"LCP81030"	"CP830644"
"HoCP99809"	"LCP81030"	"CP830644"
"HoCP99810"	"LCP81030"	"CP830644"
"HoCP99811"	"LCP81030"	"CP830644"
"HoCP99812"	"LCP81030"	"CP830644"
"HoCP99813"	"LCP85384"	"HoCP89831"
"HoCP99814"	"LCP85384"	"HoCP89831"
"HoCP99815"	"LCP85384"	"HoCP89831"
"HoCP99816"	"HoCP85845"	"CP870644"
"HoCP99817"	"LCP85384"	"HoCP90956"
"HoCP99818"	"HoCP85845"	"LCP82089"
"HoCP99819"	"HoCP90956"	"HoCP89879"
"HoCP99820"	"LCP82089"	"LCP85384"
"HoCP99821"	"LCP85384"	"LCP88078"
"HoCP99822"	"HoCP90963"	"HoCP90951"
"HoCP99823"	"HoCP90963"	"HoCP89884"
"HoCP99824"	"CP830632"	"HoCP89855"
"HoCP99825"	"LCP85384"	"CP830606"
"HoCP99826"	"LCP85384"	"CP830606"
"HoCP99827"	"LCP85384"	"CP830606"
"HoCP99828"	"LCP85384"	"CP830606"
"HoCP99829"	"CP830632"	"HoCP90956"
"HoCP99830"	"HoCP90951"	"HoCP89879"
"HoCP99831"	"HoCP90951"	"HoCP89879"
"HoCP99832"	"HoCP90951"	"HoCP89879"
"HoCP99833"	"HoCP90951"	"HoCP89879"
"HoCP99834"	"HoCP90951"	"LCP85384"
"HoCP99835"	"HoCP90987"	"HoCP90952"
"HoCP99836"	"CP700330"	"HoCP85845"
"HoCP99837"	"CP830632"	"CP880702"
"HoCP99838"	"CP721210"	"CP880702"
"HoCP99839"	"LCP85384"	"HoCP85845"
"HoCP99840"	"LCP85384"	"HoCP85845"
"HoCP99841"	"LCP85384"	"HoCP89879"
"HoCP99842"	"LCP85384"	"HoCP89879"
"HoCP99843"	"LCP85384"	"HoCP89811"
"HoCP99844"	"LCP85384"	"LHo83153"
"HoCP99846"	"CP860916"	"CP700321"
"HoCP99847"	"HoCP89879"	"HoCP90977"
"HoCP99848"	"LCP85358"	"HoCP89879"
"HoCP99849"	"HoCP92676"	"HoCP89879"
"HoCP99850"	"HoCP92678"	"HoCP92624"
"HoCP99851"	"CP880764"	"LCP81010"
"HoCP99852"	"CP880764"	"LCP81010"
"HoCP99853"	"TCP843263"	"HoCP92624"
"HoCP99854"	"LCP85358"	"HoCP92624"
"HoCP99855"	"LCP85358"	"HoCP92624"
"HoCP99856"	"HoCP90941"	"HoCP91552"
"HoCP99857"	"HoCP90941"	"HoCP91552"
"HoCP99858"	"HoCP90941"	"HoCP91552"
"HoCP99859"	"CP880764"	"HoCP90941"
"HoCP99860"	"HoCP91576"	"LCP81010"
"HoCP99861"	"CP720355"	"LCP81010"
"HoCP99862"	"HoCP91552"	"HoCP92631"
"HoCP99863"	"CP880757"	"HoCP90977"
