,VARIETY,FEMALEPARENT,MALEPARENT,T_SPACRE,TRS_TON,TCA,FIBER,MSTWT,POPN,SYPCT,SCPCT,CYPCT,SWPCT,POPPCT
1,1965357,CP52-068,CP53-017,6860.790534,252.7832463,27.1001618,105.8341311,2.269092568,23923.72181,73.27368473,95.44971018,76.0227461,119.145671,62.74051099
2,1970321,CP61-039,CP57-614,7809.706593,254.2732007,30.71790368,96.15751093,2.296737359,26686.58265,83.40816935,96.01230962,86.1714188,120.5972456,69.98617713
3,1972370,CP61-037,CP52-068,8180.240378,257.5545468,32.0462948,99.36701855,2.286713957,27862.09615,87.36549404,97.25132976,89.89788883,120.0709362,73.06898834
4,1974383,CP65-357,L65-069,7144.334584,237.5547945,30.0996873,96.68087952,2.139163023,28427.83845,76.30195345,89.69952171,84.43716692,112.3233214,74.55266053
5,1977042,CP71-321,US72-019,8511.243873,234.412621,37.10497305,106.5595509,2.389103774,31360.83492,90.90063269,88.51305245,104.0887492,125.4472278,82.24451126
6,1979318,CP65-357,L65-069,7693.776496,259.6290323,29.70651386,NA,2.416770968,24985.12679,82.17002845,98.03464528,83.33421687,126.8999788,65.52406999
7,1982089,CP52-068,CP72-370,7588.821139,256.4446449,29.55206535,99.16745578,2.200925352,27140.77992,81.04909848,96.83223626,82.90095007,115.5663421,71.17731993
8,1983153,CP77-405,CP74-339,7432.753558,247.6511573,29.91734863,95.01875631,2.140340365,28227.49768,79.38228666,93.51185864,83.92566125,112.3851414,74.02726225
9,1985384,CP77-310,CP77-407,9130.625829,256.3222574,35.91434403,92.09626013,1.856927682,39101.44438,97.51567187,96.78602337,100.7487364,97.5036884,102.5444377
10,1985845,CP72-370,CP77-403,7921.075772,247.5434459,32.03228812,104.6097923,2.137404601,30318.28411,84.59759936,93.47118733,89.85859658,112.2309901,79.51039779
11,1986454,CP77-310,CP69-380,6887.253695,250.8606357,27.35073892,100.0915402,2.680684597,20600.70443,73.55631299,94.72374188,76.72567771,140.757574,54.02582145
12,1990018,CP79-348,CP83-657,8345.558105,264.9266667,31.60280521,109.2254192,1.673333333,38291.45833,89.13109801,100.035006,88.65378937,87.86350354,100.4202307
13,1991555,CP83-644,LCP82-094,8556.301855,267.4463753,32.17317704,100.0117845,1.857927737,35422.44655,91.38185484,100.9864355,90.25382531,97.55619937,92.89618123
14,1994428,LCP81-010,LCP82-089,10022.70967,274.6950898,36.40847892,95.69661176,2.606586228,28559.21281,107.0431848,103.7235145,102.1349086,136.8668117,74.89719281
15,1995462,LCP85-384,LCP85-336,10614.82944,255.8547167,41.24954363,103.1516539,2.523263158,32564.98293,113.367062,96.6094823,115.7153085,132.4916781,85.40241715
16,1995988,CP86-941,US89-012,9170.082668,262.3974006,34.99784844,89.9888539,2.119150469,32901.32106,97.93707344,99.07996754,98.17773657,111.2725008,86.28447162
17,1996092,LCP81-010,LCP86-454,10769.90356,252.7004286,42.36138197,111.4020032,2.439274286,35267.41096,115.0232636,95.41843861,118.8342937,128.0815846,92.48959684
18,1996509,CP83-644,CP84-722,10914.67583,255.1085333,42.52144985,105.0122501,2.502876,34582.0071,116.5694407,96.32772712,119.2833242,131.4211878,90.69210944
19,1996540,LCP86-454,LCP85-384,8563.816943,256.9295095,33.47285253,92.02634645,2.219920713,30297.19393,91.46211646,97.01531878,93.89974081,116.5637519,79.45508831
20,1996561,LCP85-384,CP88-729,10977.11051,270.7273333,40.40477508,103.8103743,2.195006667,36710.80371,117.2362472,102.2253092,113.3455209,115.2555634,96.27492755
21,1997128,LCP81-010,LCP85-384,9151.382537,266.1072419,34.82990068,99.41552638,2.209820227,31398.14861,97.73735484,100.4807854,97.706601,116.0333948,82.34236728
22,1997137,LCP81-010,LCP85-384,11737.06262,242.6609773,48.1784835,87.16901656,2.188421429,44938.66392,125.3525846,91.62759119,135.1527214,114.9097852,117.8526803
23,1997606,HOCP85-845,LCP85-384,11285.04999,253.5997674,44.53187195,92.55764667,1.95744186,45767.30146,120.5250607,95.75802455,124.9230621,102.7814939,120.0258013
24,1997609,LCP85-384,CP70-321,10271.76423,261.6205063,39.10594472,94.09725527,2.299313924,34679.99632,109.7031035,98.78661609,109.7019762,120.7325361,90.94908844
25,1998207,LCP86-454,LCP85-384,12122.73957,256.4801589,46.66128901,100.4920083,1.845472973,50929.54227,129.4716393,96.8456462,130.8966106,96.90222376,133.5638966
26,1998209,LCP86-454,LCP85-384,10486.92004,261.2316127,41.1540252,92.78349367,2.257755102,37390.99775,112.0009814,98.63977179,115.4473553,118.5503626,98.05875206
27,1998718,LCP81-010,LCP82-089,13017.74179,256.6895494,50.90637864,80.39360663,2.270454545,44952.79397,139.0303207,96.92471101,142.805151,119.2171859,117.8897367
28,1998734,LCP85-384,LCP86-454,11975.18277,245.3763855,49.28154597,83.91998958,2.256363636,43944.10092,127.8957231,92.65291598,138.2470881,118.4772994,115.2444159
29,1998741,LCP81-010,CP83-632,14808.84531,250.4694606,59.36328903,100.891533,3.076527778,38823.1609,158.1594215,94.57603608,166.5289042,161.5425354,101.8146329
30,1998771,CP89-831,LCP85-384,12946.68289,251.9927741,51.6262554,82.33509837,2.515454545,40605.63792,138.271407,95.15123178,144.8245857,132.081663,106.4892199
31,1998776,LCP85-384,CP70-1133,12976.70702,264.1142044,49.40931295,92.04255703,2.544090909,38596.18617,138.5920667,99.72822421,138.6055065,133.5853031,101.2193864
32,1998778,HO89-889,CP90-956,13208.18607,275.9499336,47.92308642,89.90295389,2.551818182,37625.39247,141.0642779,104.1973373,134.4362686,133.9910473,98.6734576
33,1998781,CP89-831,LCP82-089,12496.11137,254.6226406,49.33002193,101.3141706,2.815909091,35114.39088,133.4592742,96.1442564,138.3830753,147.8579512,92.08829815
34,1999213,CP89-889,LCP85-384,11730.15384,255.6398873,45.94025927,123.8394369,1.85703125,49795.03515,125.2787985,96.52836375,128.8739415,97.50912658,130.5886256
35,1999214,LCP81-010,LCP85-384,11796.24071,257.1103939,45.82218702,NA,2.213928571,41954.42308,125.9846104,97.08361982,128.5427192,116.2491161,110.02644
36,1999215,US80-004,LCP85-384,11322.50438,235.2714007,47.8310226,NA,2.366428571,40348.82692,120.9250759,88.83732345,134.1780065,124.2565967,105.8157271
37,1999221,CP89-846,LCP85-384,11647.43748,237.2975769,49.56992067,NA,1.776428571,56579.13462,124.3953824,89.60239759,139.0560514,93.2768355,148.3800826
38,1999225,L91-281,LCP85-384,10631.94906,249.0443341,42.15310964,NA,1.824230769,45828.79167,113.5499007,94.03791532,118.2500376,95.78683664,120.1870608
39,1999226,CP89-846,LCP81-030,9817.440497,278.7251053,35.69857972,95.27486005,2.507780687,28418.10366,104.8508968,105.2452285,100.1434634,131.6787235,74.52713083
40,1999227,L85-294,LCP85-384,10705.96519,249.5127466,42.83193966,NA,2.1475,39127.21154,114.3403977,94.21478557,120.1543259,112.76108,102.6120127
41,1999229,LCP86-429,CP91-552,11859.21279,236.5492684,49.76952909,NA,2.774285714,35706.65385,126.6571563,89.31983998,139.6160031,145.6723881,93.64152142
42,1999230,LCP86-429,CP91-552,11189.45419,233.2564164,47.59800577,NA,2.05,47224.88462,119.5040913,88.07647529,133.5243359,107.6415432,123.8483467
43,1999231,CP89-889,LCP85-384,11094.47674,261.2506027,42.64134234,93.03311403,2.23984375,38334.46121,118.489726,98.64694228,119.6196527,117.6098721,100.5330067
44,1999233,CP79-348,HOCP91-552,8725.891629,262.5490958,33.45952603,105.478322,1.791841435,37664.67806,93.19308454,99.13724691,93.86235663,94.08613523,98.77648497
45,1999234,CP89-846,LCP85-384,11450.21214,255.1002832,45.08812548,NA,2.609285714,34205.80769,122.289003,96.32461193,126.4834926,137.0085565,89.70551784
46,1999236,L89-113,CP90-963,10320.57202,259.5886386,40.06898462,NA,2.061785714,38359.30769,110.2243738,98.01939284,112.4035445,108.2603883,100.5981672
47,1999238,CP79-318,LCP85-384,11620.38552,242.4901911,48.24016635,NA,2.131785714,45270.30769,124.1064657,91.56310317,135.3257573,111.9359532,118.7224237
48,1999240,CP88-739,LCP86-454,11787.41195,253.3149297,46.82102332,NA,2.248928571,41081.84615,125.8903188,95.65047123,131.3447054,118.0868985,107.7380869
49,1999243,L89-163,CP83-644,11774.59022,256.8399109,45.9812149,NA,2.301785714,38952.73077,125.7533818,96.98148678,128.9888323,120.8623251,102.1544328
50,1999800,HOCP91-552,CP88-764,11645.0798,225.14,51.43001016,117.2819495,2.74375,37661.25,124.3702022,85.01175637,144.2740686,144.0690166,98.76749481
51,1999804,LCP86-454,CP86-901,12527.60976,258.7667098,48.82887969,89.92672726,2.459772727,40015.22039,133.795679,97.70903656,136.9772457,129.1579182,104.9408363
52,1999805,LCP86-454,CP86-901,11201.00027,221.5142857,50.61095089,85.58412535,2.648571429,37944.84375,119.6274043,83.6427045,141.9764021,139.0713736,99.51122595
53,1999806,CP89-837,CP88-702,13245.74516,239.84125,55.04129297,99.84814624,2.97875,36697.03125,141.4654113,90.56287605,154.404622,156.408413,96.23880895
54,1999808,CP83-644,LCP81-030,12078.20777,261.3374987,46.28569688,93.95235094,2.076818182,44338.75147,128.9960368,98.67975379,129.8429805,109.0497141,116.2793961
55,1999809,CP83-644,LCP81-030,14746.32311,274.29,53.751225,NA,3.963333333,27073.75,157.4916805,103.5705546,150.7856581,208.1069835,71.00153241
56,1999813,HOCP89-831,LCP85-384,9248.305211,262.775,35.26582813,NA,2.205,31308.75,98.77249524,99.22254722,98.92948674,115.780294,82.10791737
57,1999814,HOCP89-831,LCP85-384,9313.119697,261.4766667,35.63563438,NA,2.268333333,31460,99.46471813,98.73230294,99.96688595,119.1058051,82.50457398
58,1999815,HOCP89-831,LCP85-384,12334.32506,266.3654294,46.48545,106.0609198,2.374090909,39427.01515,131.731386,100.5782757,130.4033381,124.6589313,103.3982545
59,1999817,HOCP90-956,LCP85-384,11292.39382,252.355,44.45161875,95.88591821,2.16875,40894.21875,120.6034933,95.28800648,124.6979317,113.8768765,107.2460298
60,1999821,LCP88-78,LCP85-384,10350.13032,243.59,42.99423047,106.1877111,2.5725,33237.1875,110.5400583,91.97838561,120.6095923,135.0770097,87.16528909
61,1999822,HOCP90-951,HOCP90-963,9850.652979,233.09,41.88452813,92.71613579,2.375,34711.875,105.2056082,88.01363726,117.4965991,124.7066659,91.032691
62,1999825,CP83-606,LCP85-384,12647.20897,258.6596664,49.36913438,89.22937513,2.658289474,37390.9014,135.0730063,97.66861749,138.4927955,139.5816494,98.05849938
63,1999829,HOCP90-956,CP83-632,11941.45515,256.52875,46.42032656,103.8103743,2.855,32556.5625,127.53551,96.86399395,130.2206506,149.9105394,85.38033437
64,1999832,HOCP89-879,HOCP90-951,9039.810342,252.1566667,36.53334514,88.48975923,1.881111111,37327.41745,96.54575661,95.21311679,102.4851896,98.77351361,97.89201127
65,1999833,HOCP89-879,HOCP90-951,12399.81066,265.51875,46.58566172,103.8103743,2.42375,38795.625,132.4307763,100.2585737,130.6844571,127.2664343,101.7424194
66,1999837,CP88-702,CP83-632,8767.982279,260.2016667,33.85806875,NA,2.341666667,29115.625,93.6426154,98.25086921,94.98036885,122.9563969,76.35639659
67,1999838,CP88-702,CP72-1210,12759.23615,262.42,48.14542734,84.79167974,2.71,34938.75,136.2694638,99.08850097,135.0599906,142.2968693,91.62767591
68,1999839,HOCP85-845,LCP85-384,13108.28247,248.2557143,53.01226071,87.16901656,3.83,27225,139.997301,93.74013637,148.712678,201.1059075,71.39818902
69,1999854,HOCP92-624,LCP85-358,9261.084718,247.51625,37.39835859,110.1499391,2.00625,37661.25,98.9089812,93.46091829,104.9117692,105.3443151,98.76749481
70,1999855,HOCP92-624,LCP85-358,10970.24845,232.36375,46.89874922,92.71613579,2.53875,37264.21875,117.16296,87.73940884,131.562746,133.3048623,97.72627122
71,1999857,HOCP91-552,HOCP90-941,11825.1097,224.24125,52.34630156,99.84814624,2.915,36186.5625,126.2929331,84.6723928,146.8444957,153.0610236,94.90009291
72,1999859,HOCP90-941,CP88-764,12547.53694,256.46875,49.16948438,91.13124458,2.495,39022.5,134.0085026,96.84133825,137.9327273,131.0076343,102.3374043
73,1999861,LCP81-010,CP72-355,12226.9212,249.1175,49.03364297,120.451732,2.57625,37774.6875,130.5843058,94.06554241,137.5516581,135.2739149,99.06498726
74,1999862,HOCP92-631,HOCP91-552,11550.16769,263.1075,43.77694922,96.67836382,1.9075,46963.125,123.3565347,99.34809758,122.8053146,100.1591432,123.1618761
75,1999866,HOCP91-559,HOCP90-956,12749.30908,245.1613544,52.44885622,77.99825969,3.031578947,35244.42944,136.163442,92.57172129,147.1321872,159.1823591,92.42932728
76,1999870,L91-286,HOCP92-631,11651.4004,243.1832112,48.27466875,109.5635294,2.066590909,47311.75699,124.4377066,91.82478417,135.4225452,108.5126998,124.0761715
77,2000246,HOCP88-739,LCP85-384,10947.38096,247.4886049,43.62976406,NA,2.073333333,43446.5625,116.9187337,93.45047964,122.3924233,108.8667315,113.93961
78,2000247,L91-281,LHO92-314,10002.16999,213.8856623,46.90773621,104.2065971,1.873111111,50645.67297,106.8238196,80.76217382,131.5879568,98.35344905,132.8194429
79,2000248,LCP83-137,HOCP92-624,9573.551145,230.001656,41.39674688,NA,2.016,41518.125,102.2461428,86.84749375,116.1282505,105.8562688,108.8822383
80,2000249,L91-281,LHO92-314,10219.55561,260.0068439,39.69736587,NA,1.926666667,42198.75,109.1455121,98.1773051,111.3610608,101.1655479,110.667193
81,2000250,L91-281,LHO92-314,10233.74571,220.0510173,47.47179039,NA,2.408333333,40244.13462,109.2970633,83.09018155,133.1702701,126.4569349,105.5411692
82,2000251,HOCP85-845,L93-391,10518.06472,269.9681657,39.10814531,NA,1.978666667,41518.125,112.3336086,101.9386512,109.7081495,103.8959675,108.8822383
83,2000252,HOCP89-846,L93-386,9146.667434,244.3099874,37.57012188,NA,1.71,44013.75,97.68699724,92.25024929,105.3936082,89.78879943,115.4270722
84,2000253,L89-113,CP83-644,10122.15128,263.0144948,38.54417188,NA,2.268666667,36526.875,108.1052275,99.31297926,108.1260626,119.1233078,95.79257027
85,2000254,HOCP85-845,CP83-644,12124.29618,266.9581849,46.20214844,NA,2.634666667,37888.125,129.488264,100.8020973,129.6086062,138.3412613,99.36247972
86,2000255,L91-281,LCP82-089,11404.84951,253.5059491,44.46514399,NA,2.530595238,35043.46154,121.8045272,95.72259919,124.7358734,132.8766715,91.90228433
87,2000256,L89-113,CP83-644,10665.01702,250.8434614,42.61015,NA,2.008,44467.5,113.9030686,94.71725696,119.5321503,105.4362042,116.6170421
88,2000257,LCP85-313,CP76-331,10739.47462,266.7538851,40.4516089,NA,2.045714286,40069.61538,114.6982806,100.7249546,113.4769015,107.4165086,105.0834885
89,2000258,LCP85-384,95P3,8874.56363,255.4565624,34.35057656,NA,2.036666667,35732.8125,94.78091108,96.4591412,96.36197671,106.9414356,93.71012309
90,2000259,HOCP89-846,L92-321,11677.45343,231.0420947,49.73335601,NA,2.348333333,43978.84615,124.7159547,87.24035829,139.5145285,123.3064507,115.3355361
91,2000260,LCP85-384,95P3,12945.82384,282.3532195,46.34942813,NA,2.818666667,33917.8125,138.2622323,106.6151866,130.0217627,148.0027462,88.95024382
92,2000261,L91-281,L92-312,11416.35528,270.5467298,42.01989688,NA,2.174,39022.5,121.9274096,102.1571142,117.8763424,114.1525438,102.3374043
93,2000262,US78-020,LCP85-384,10274.97229,249.135652,40.71725625,NA,2.196,40724.0625,109.7373657,94.07239652,114.2221089,115.3077214,106.7997911
94,2000263,LCP83-137,CP83-644,10155.17743,233.9665046,42.77989904,NA,1.946547619,43455.28846,108.4579489,88.3446011,120.0083389,102.2094583,113.962494
95,2000264,HOCP89-846,US77-010,12579.84877,218.5038826,57.25478582,NA,2.637857143,43455.28846,134.353595,82.5059911,160.6140243,138.5087871,113.962494
96,2000265,LCP85-313,L92-355,9052.753573,232.1844027,38.444725,NA,1.489333333,56151.5625,96.68399115,87.67168816,107.8470892,78.20201868,147.2587649
97,2000266,HOCP89-846,L93-386,9548.322668,248.8614488,38.92109296,100.5415361,1.8973125,42435.06323,101.976701,93.96885872,109.1834207,99.62421727,111.2869299
98,2000267,LCP83-137,L92-321,11054.38622,237.7303333,45.43209688,NA,2.65,34258.125,118.0615567,89.76580429,127.4484186,139.1463851,89.84272118
99,2000268,LCP83-137,CP83-644,12322.99609,238.7310374,51.80769159,NA,2.262857143,46247.59615,131.6103918,90.14366523,145.3335597,118.8182609,121.2853852
100,2000269,LCP85-313,L93-365,9786.388177,234.2624874,44.26236719,NA,2.132,41971.875,104.519256,88.45636273,124.1670337,111.9472049,110.0722081
101,2000270,CP70-330,L92-312,11517.60665,234.5792178,50.54268894,NA,2.158809524,46840.96154,123.0087808,88.57595857,141.7849102,113.3549213,122.8414996
102,2000271,CP65-357,LCP82-089,10322.08329,255.0356649,40.63767548,NA,2.179642857,37905.57692,110.2405143,96.30021238,113.9988649,114.4488394,99.40824779
103,2000272,L91-281,LCP86-454,9977.066323,252.141617,39.67060625,NA,1.928666667,40270.3125,106.5557108,95.20743412,111.2859934,101.270564,105.6098213
104,2000273,L91-281,L93-365,11698.46893,235.4802162,49.75531635,NA,2.636190476,38045.19231,124.9404015,88.91617113,139.5761328,138.4212736,99.77439235
105,2000274,L91-281,L93-365,10923.35962,261.5294378,41.06532031,NA,2.107333333,39476.25,116.6621843,98.75222905,115.1985159,110.6520059,103.5273741
106,2000275,LCP83-137,CP83-644,11739.68841,247.056442,46.22861719,NA,2.120666667,43106.25,125.3806283,93.28729705,129.6828577,111.3521134,113.0471326
107,2000276,HOCP90-941,LCP82-089,9818.932955,276.4052671,36.09354375,NA,2.041333333,38455.3125,104.8668363,104.369269,101.2514365,107.1864732,100.849942
108,2000277,L91-281,HOCP92-624,10649.51093,238.7535668,44.53386094,NA,2.328,39362.8125,113.7374626,90.15217223,124.9286417,122.2387866,103.2298816
109,2000278,HOCP90-941,LCP82-089,11558.89021,253.6821508,45.92460469,NA,2.562666667,36073.125,123.4496918,95.7891321,128.8300265,134.5606803,94.60260045
110,2000900,CP85-830,CP82-1592,15770.47828,275.5,57.56953125,105.3952655,2.675,43106.25,168.4297236,104.0274446,161.4969641,140.4590868,113.0471326
111,2000901,HOCP85-845,CP90-956,14342.6382,263,55.23045,104.2065971,2.915,37661.25,153.1802996,99.30750611,154.9352549,153.0610236,98.76749481
112,2000902,L91-281,CP77-310,15272.5716,232,65.83005,95.88591821,2.79,38115,163.1120482,87.60205862,184.6697896,146.4975149,99.95746463
113,2000903,HOCP91-542,CP90-956,15739.68,256,61.483125,79.24456051,2.71,35392.5,168.100796,96.66434055,172.4755754,142.2968693,92.81764573
114,2000904,CP89-879,US90-017,15212.51325,238,64.405275,106.9801567,2.51,51273.75,162.4706212,89.86762911,180.6729386,131.7952553,134.4665893
115,2000905,HOCP91-542,CP90-956,12182.12306,238.0132776,51.29963438,91.13124458,2.3275,45007.4449,130.1058588,89.87264268,143.9083319,122.2125326,118.03306
116,2000906,HOCP91-542,CP90-956,12245.74148,243,51.21249375,107.3763795,2.335,43786.875,130.7853076,91.75560451,143.6638806,122.6063431,114.8320873
117,2000907,HOCP92-624,HOCP93-744,14723.38663,242.5,61.73495625,93.5085814,3.245,38341.875,157.2467174,91.56680697,173.1820252,170.3886866,100.5524495
118,2000908,HOCP92-624,HOCP93-744,13354.63388,272,49.06171875,100.6405918,2.6,40610.625,142.6283498,102.7058618,137.6304177,136.5209816,106.5022986
119,2000909,HOCP85-845,CP79-348,12406.55033,262.8125,47.30882578,91.13124458,2.84375,33520.78125,132.5027565,99.23670704,132.7131136,149.3198236,87.90902023
120,2000910,LCP86-454,CP88-702,11913.78478,246,48.52629375,85.18790254,2.495,39703.125,127.2399887,92.88838975,136.1284163,131.0076343,104.122359
121,2000911,LCP86-454,CP88-702,10819.16963,256,42.697875,96.67836382,2.99,29493.75,115.5494283,96.66434055,119.7782409,156.9991288,77.3480381
122,2000912,LCP85-384,CP88-2032,10904.84962,223.425,49.32120703,75.67855528,3.04875,32329.6875,116.4644962,84.36418081,138.3583473,160.0839779,84.78534946
123,2000913,CP87-626,CP85-834,11508.15043,260,44.96435625,84.79167974,2.91,31762.5,122.9077877,98.17472087,126.1362889,152.7984832,83.29788719
124,2000914,CP89-837,CP86-901,12009.60864,259.825,45.87299063,78.4521149,2.635,34938.75,128.2633937,98.10864173,128.6852361,138.358764,91.62767591
125,2000915,CP83-632,HOCP92-614,17156.9046,232,73.952175,95.09347261,2.81,43560,183.236846,87.60205862,207.4543859,147.5476763,114.2371024
126,2000916,HOCP92-614,CP90-956,12407.72569,248,50.7973125,93.5085814,2.83,35846.25,132.5153094,93.64357991,142.4991931,148.5978377,94.00761554
127,2000917,LCP85-358,US90-020,11889.62897,236.2625,50.75051953,103.4141515,2.09,48834.84375,126.9820031,89.21155765,142.3679271,109.741866,128.0705016
128,2000918,CP89-831,LCP85-384,12036.00008,242,49.7355375,106.1877111,2.26,32216.25,128.545256,91.37800943,139.5206481,118.6682378,84.48785701
129,2000919,CP89-831,LCP85-384,14438.69708,271,53.279325,82.41434293,2.28,38568.75,154.2062147,102.3282668,149.4618603,119.7183992,101.1474344
130,2000920,CP89-831,LCP85-384,12550.25106,247.7875,50.99072344,97.47080942,2.665,38455.3125,134.0374895,93.56334095,143.0417593,139.9340061,100.849942
131,2000921,CP89-831,LCP85-384,11430.41985,252.8375,45.36819375,98.26325503,2.28875,39759.84375,122.0776201,95.47019611,127.2691543,120.1778449,104.2711052
132,2000922,CP89-831,CP83-632,11578.03814,239,49.92951563,101.0368146,2.275,44013.75,123.654193,90.24522419,140.0648054,119.4558589,115.4270722
133,2000923,CP87-644,HOCP92-614,10918.10672,221.6625,49.485975,83.60301133,2.62875,37944.84375,116.6060829,83.69866948,138.8205628,138.0305886,99.51122595
134,2000924,CP87-644,HOCP92-614,13980.62738,265,53.44040625,91.92369019,2.4,44240.625,149.3140007,100.0626963,149.9137336,126.0193676,116.0220572
135,2000925,CP89-831,LCP85-384,9313.383859,260.5875,35.97556875,99.45192343,1.895,38398.59375,99.46753939,98.39655798,100.9204871,99.50279236,100.7011958
136,2000926,CP89-831,LCP85-384,11093.83406,251,44.68303125,95.48969541,2.16375,41971.875,118.4828622,94.77636515,125.3471018,113.6143361,110.0722081
137,2000927,CP89-831,LCP85-384,11466.5414,244.5360052,47.2619866,90.33879898,2.078055556,46255.95036,122.4634005,92.3355925,132.5817179,109.1146863,121.3072943
138,2000928,CP83-606,CP91-534,13431.84576,266.0875,50.64133594,100.6405918,2.85,35732.8125,143.4529778,100.4733309,142.0616398,149.6479991,93.71012309
139,2000929,CP89-831,LCP85-384,11482.5975,264,43.786875,103.0179287,2.05,42652.5,122.6348808,99.68510119,122.8331589,107.6415432,111.8571628
140,2000930,CP89-831,LCP85-384,11623.32203,255.9787648,45.71817785,89.70484249,2.25375,41085.76868,124.1378278,96.65632226,128.2509474,118.3400624,107.7483739
141,2000931,HOCP91-542,HOCP91-552,11191.58218,238.4125,48.19084286,87.56523936,2.901428571,33383.03571,119.5268184,90.02338708,135.1873925,152.3484141,87.54777939
142,2000932,HOCP91-542,HOCP91-552,14340.56048,260.375,54.92416875,88.35768496,3.45,31762.5,153.1581094,98.31631903,154.0760593,181.152841,83.29788719
143,2000933,CP89-884,HOCP91-559,11848.74038,218.8272719,54.3803425,85.31997681,2.474545455,44575.55002,126.5453103,82.6281013,152.5504903,129.9336056,116.9004057
144,2000934,HOCP91-542,HOCP91-552,11287.48548,230.446618,49.38678938,82.54641719,2.661363636,37526.63487,120.5510718,87.01550923,138.5423222,139.7430677,98.41446354
145,2000935,CP90-957,HOCP91-552,11812.03832,226.2625,52.34545078,93.5085814,2.49,42255.46875,126.15333,85.43560685,146.842109,130.7450939,110.8159392
146,2000936,CP90-923,HOCP91-559,10158.71676,242.825,41.98236797,93.5085814,2.02125,42255.46875,108.4957492,91.68952537,117.7710644,106.1319362,110.8159392
147,2000937,CP91-523,HOCP91-559,13853.33178,274.0875,50.71989141,99.05570063,2.55125,40100.15625,147.9544756,103.4940916,142.2820076,133.9612132,105.1635826
148,2000938,HOCP91-542,HOCP91-552,11649.54529,249.7375,47.15058047,95.09347261,2.6775,35392.5,124.4178939,94.29965136,132.2691958,140.590357,92.81764573
149,2000939,LCP86-454,CP89-825,12798.29337,240.1913739,53.46935262,89.4142791,2.439545455,43846.19504,136.6865974,90.6950811,149.9949354,128.0958231,114.9876555
150,2000940,LCP86-454,CP89-825,12437.09089,264.0875,47.71011094,89.54635337,2.59625,36867.1875,132.8289316,99.71814076,133.838819,136.3240763,96.68504763
151,2000941,CP89-831,LCP86-454,13199.61966,235.225,56.04549844,98.65947783,3.2225,34825.3125,140.972788,88.81980276,157.2216701,169.2072551,91.33018345
152,2000942,CP89-831,LCP86-454,12323.79,254.3639889,48.61940875,100.1122948,2.378636364,41639.34564,131.6188709,96.04659081,136.3896273,124.8976043,109.2001422
153,2000943,CP92-678,HOCP92-631,10475.20824,253.85,41.68090781,106.5839339,2.11375,39079.21875,111.8758986,95.85251113,116.9253931,110.9889326,102.4861505
154,2000944,HOCP92-672,CP90-923,14773.81641,253,58.97048438,103.8103743,2.965,39703.125,157.7853106,95.53155531,165.4269887,155.6864271,104.122359
155,2000945,HOCP91-542,CP90-963,10844.18196,236.4159806,46.30661063,89.54635337,2.352045455,39741.22651,115.8165617,89.26951118,129.9016489,123.501367,104.2222811
156,2000946,CP89-821,CP90-956,15002.08669,237,64.0014375,92.31991299,3.125,41064.375,160.223252,89.49003403,179.5400732,164.0877183,107.6922684
157,2000947,HOCP92-618,HOCP92-631,11017.64782,269.8625,41.43985313,103.0179287,2.2,37888.125,117.6691882,101.8987524,116.2491743,115.5177537,99.36247972
158,2000948,HOCP92-624,95P6,12546.1664,259.35,49.20862031,84.79167974,2.715,36186.5625,133.9938651,97.92928407,138.0425134,142.5594096,94.90009291
159,2000949,US93-016,HOCP92-631,11605.0266,251.5,46.25328984,91.92369019,2.61125,35392.5,123.9424314,94.96516269,129.7520707,137.1116974,92.81764573
160,2000950,HOCP93-750,HOCP92-676,8515.8971,299.3478421,28.68745994,91.74799275,1.899191927,30461.78787,90.95032945,113.0322725,80.47551521,99.72290234,79.88673969
161,2000951,HOCP93-750,HOCP92-676,10826.9375,236.3710902,46.06987,82.54641719,1.963181818,48070.42706,115.6323898,89.25256076,129.2375321,103.082888,126.0658012
162,2000952,LCP86-454,CP86-916,16530.04898,259.5,64.2010875,99.45192343,3.195,40610.625,176.5419876,97.98592333,180.1001415,167.7632832,106.5022986
163,2000953,LHO83-153,HOCP92-631,13079.30706,262.4875,49.91391797,86.37657095,2.73625,36640.3125,139.6878416,99.11398863,140.0210501,143.6752061,96.09006272
164,2000954,LHO83-153,HOCP92-631,12785.45895,254.5,50.58405,106.5839339,2.145,48324.375,136.549525,96.09794793,141.9009384,112.6298098,126.7317855
165,2000955,CP84-1198,CP87-3388,15356.5335,237,64.7955,103.0179287,2.55,40610.625,164.0087667,89.49003403,181.7676175,133.8955781,106.5022986
166,2000956,CP91-516,LCP85-384,12499.2879,253.5,50.302725,86.37657095,2.09,49458.75,133.4931997,95.72035285,141.1117512,109.741866,129.7067101
167,2000957,LCP86-454,CP70-321,11564.85667,246.375,47.36781328,97.47080942,2.5225,37604.53125,123.5134141,93.0299879,132.8785883,132.4516062,98.61874858
168,2000958,LCP83-137,HO94-865,16020.61591,264.5,60.90799688,103.4141515,2.735,45375,171.1012096,99.87389873,170.8621969,143.609571,118.9969817
169,2000959,LCP83-137,HO94-865,12169.44568,258.5,46.80658125,103.0179287,2.57,36526.875,129.9704636,97.60832825,131.3041918,134.9457395,95.79257027
